,Sample,Watershed,Date,aDipteran_Large,Terrestrial_Large,Caddisfly_Large,Mayfly_Large,Stonefly_Large,Other_Large,aDipteran_Small,Terrestrial_Small,Other_Small
2550,ST190576,4,7/8/2019,5,4,3,0,4,1,47,1,30
2551,ST190577,4,7/8/2019,1,5,3,1,1,1,26,7,21
2552,ST190577,4,7/8/2019,1,6,1,0,2,0,25,14,35
2553,ST190578,4,7/8/2019,2,6,2,0,2,3,38,9,35
2554,ST190578,4,7/8/2019,3,10,1,0,1,2,30,6,20
2555,ST190579,4,7/8/2019,3,2,5,0,2,0,30,7,12
2556,ST190579,4,7/8/2019,0,0,0,1,3,1,10,3,6
2557,ST190580,4,7/8/2019,1,6,2,0,3,3,28,7,19
2558,ST190580,4,7/8/2019,2,1,1,0,2,5,26,8,23
2559,ST190586,6,7/8/2019,3,2,1,0,1,2,19,1,34
2560,ST190586,6,7/8/2019,2,0,2,0,1,0,24,1,32
2561,ST190587,6,7/8/2019,0,0,0,0,1,1,13,3,9
2562,ST190587,6,7/8/2019,1,1,3,0,0,1,33,5,21
2563,ST190588,6,7/8/2019,0,0,7,0,2,2,17,5,14
2564,ST190588,6,7/8/2019,3,0,4,0,1,3,15,3,5
2565,ST190589,6,7/8/2019,0,0,1,0,2,1,26,7,8
2566,ST190589,6,7/8/2019,1,1,0,0,1,0,10,2,8
2567,ST190590,6,7/8/2019,1,1,0,0,1,1,11,2,14
2568,ST190590,6,7/8/2019,0,0,0,0,0,0,21,3,8
2569,ST190596,HBK,7/8/2019,0,1,3,0,0,3,51,9,0
2570,ST190596,HBK,7/8/2019,0,2,1,0,1,4,19,13,0
2571,ST190597,HBK,7/8/2019,2,1,1,1,9,2,26,11,0
2572,ST190597,HBK,7/8/2019,2,0,0,0,1,0,24,3,0
2573,ST190598,HBK,7/8/2019,1,1,1,0,0,0,12,9,0
2574,ST190598,HBK,7/8/2019,2,0,5,1,0,2,24,11,0
2575,ST190599,HBK,7/8/2019,1,0,3,1,0,2,36,8,0
2576,ST190599,HBK,7/8/2019,1,1,4,0,0,0,45,8,0
2577,ST190600,HBK,7/8/2019,0,0,0,1,0,3,45,5,0
2578,ST190600,HBK,7/8/2019,1,1,0,2,0,4,27,10,0
2579,ST190601,1,7/15/2019,4,0,1,0,0,3,22,4,7
2580,ST190601,1,7/15/2019,0,2,0,0,0,1,12,1,2
2581,ST190602,1,7/15/2019,4,3,0,0,1,0,29,2,6
2582,ST190602,1,7/15/2019,0,0,0,0,0,1,15,1,5
2583,ST190603,1,7/15/2019,1,1,0,0,0,1,13,2,3
2584,ST190603,1,7/15/2019,6,0,1,0,0,0,9,3,4
2585,ST190604,1,7/15/2019,1,1,0,0,0,3,18,0,6
2586,ST190604,1,7/15/2019,4,1,2,0,1,1,23,1,6
2587,ST190605,1,7/15/2019,2,0,0,0,0,3,15,0,8
2588,ST190605,1,7/15/2019,4,1,0,0,0,0,13,2,11
2589,ST190606,2,7/15/2019,1,1,1,0,0,0,35,8,44
2590,ST190606,2,7/15/2019,0,1,1,0,1,4,16,4,31
2591,ST190607,2,7/15/2019,12,1,0,0,0,0,30,9,18
2592,ST190607,2,7/15/2019,3,0,0,0,0,1,23,8,10
2593,ST190608,2,7/15/2019,1,1,1,0,0,2,15,0,5
2594,ST190608,2,7/15/2019,12,0,1,0,0,1,28,7,18
2595,ST190609,2,7/15/2019,0,0,0,0,0,1,34,7,7
2596,ST190609,2,7/15/2019,5,0,0,0,0,3,35,6,12
2597,ST190610,2,7/15/2019,3,0,0,0,2,0,33,9,17
2598,ST190610,2,7/15/2019,1,2,0,0,4,6,16,10,28
2599,ST190611,3,7/15/2019,2,2,3,0,1,1,21,7,7
2600,ST190611,3,7/15/2019,2,0,2,0,4,1,45,9,11
2601,ST190612,3,7/15/2019,3,2,1,0,1,0,35,4,22
2602,ST190612,3,7/15/2019,2,2,0,0,1,1,43,9,30
2603,ST190613,3,7/15/2019,3,0,0,0,1,0,22,4,14
2604,ST190613,3,7/15/2019,10,1,1,0,0,3,39,10,34
2605,ST190614,3,7/15/2019,1,2,1,0,0,1,95,9,6
2606,ST190614,3,7/15/2019,6,1,0,0,2,1,56,13,17
2607,ST190615,3,7/15/2019,1,2,3,0,1,2,35,12,12
2608,ST190615,3,7/15/2019,2,1,1,0,3,3,37,10,4
2609,ST190616,4,7/15/2019,3,10,0,0,0,2,14,10,16
2610,ST190616,4,7/15/2019,1,6,0,0,0,4,21,12,40
2611,ST190617,4,7/15/2019,1,4,0,0,0,6,20,3,16
2612,ST190617,4,7/15/2019,2,6,0,0,1,3,29,2,20
2613,ST190618,4,7/15/2019,3,2,3,2,0,0,20,5,33
2614,ST190618,4,7/15/2019,0,1,0,0,2,1,7,4,8
2615,ST190619,4,7/15/2019,1,5,1,3,2,0,10,3,52
2616,ST190619,4,7/15/2019,1,2,0,0,1,3,25,0,38
2617,ST190620,4,7/15/2019,3,1,1,1,0,2,15,4,20
2618,ST190620,4,7/15/2019,2,4,0,1,2,5,29,4,36
2619,ST190626,6,7/15/2019,1,0,0,0,2,0,9,7,15
2620,ST190626,6,7/15/2019,1,0,0,0,4,1,6,2,9
2621,ST190627,6,7/15/2019,3,0,4,0,1,2,12,2,13
2622,ST190627,6,7/15/2019,4,1,1,0,0,1,10,2,6
2623,ST190628,6,7/15/2019,3,0,0,0,0,1,2,0,10
2624,ST190628,6,7/15/2019,0,0,0,0,0,1,7,2,10
2625,ST190629,6,7/15/2019,3,2,0,0,0,0,14,2,11
2626,ST190629,6,7/15/2019,6,1,0,0,0,1,12,2,19
2627,ST190630,6,7/15/2019,3,2,0,0,0,2,8,2,54
2628,ST190630,6,7/15/2019,4,0,0,0,2,3,9,3,68
2629,ST190636,HBK,7/15/2019,0,0,2,1,1,2,11,5,0
2630,ST190636,HBK,7/15/2019,2,3,0,0,1,2,13,15,0
2631,ST190637,HBK,7/15/2019,0,2,1,0,3,0,18,12,0
2632,ST190637,HBK,7/15/2019,0,2,1,2,0,0,16,7,0
2633,ST190638,HBK,7/15/2019,0,2,1,0,0,1,30,9,0
2634,ST190638,HBK,7/15/2019,1,2,0,0,0,1,19,8,0
2635,ST190639,HBK,7/15/2019,0,2,0,0,2,0,21,11,0
2636,ST190639,HBK,7/15/2019,2,0,0,2,0,1,12,8,0
2637,ST190640,HBK,7/15/2019,1,0,2,3,4,1,29,9,1
2638,ST190640,HBK,7/15/2019,1,8,0,1,2,3,20,9,0
2639,ST190641,1,7/22/2019,2,4,1,0,2,3,8,1,2
2640,ST190641,1,7/22/2019,0,1,0,0,0,1,12,3,5
2641,ST190642,1,7/22/2019,2,1,1,0,0,0,13,1,4
2642,ST190642,1,7/22/2019,3,0,0,0,0,0,9,0,3
2643,ST190643,1,7/22/2019,0,1,0,0,0,0,11,2,3
2644,ST190643,1,7/22/2019,0,0,0,0,0,0,17,2,2
2645,ST190644,1,7/22/2019,0,0,0,0,0,1,9,2,2
2646,ST190644,1,7/22/2019,1,1,0,0,0,3,7,0,2
2647,ST190645,1,7/22/2019,0,0,1,0,0,6,16,1,0
2648,ST190645,1,7/22/2019,1,0,0,0,0,2,10,1,0
2649,ST190646,2,7/22/2019,4,1,0,0,0,2,9,3,3
2650,ST190646,2,7/22/2019,7,0,1,0,1,2,26,15,7
2651,ST190647,2,7/22/2019,2,0,0,0,0,3,16,12,3
2652,ST190647,2,7/22/2019,1,0,0,0,0,2,30,1,5
2653,ST190648,2,7/22/2019,6,2,0,0,0,2,19,8,4
2654,ST190648,2,7/22/2019,1,0,0,0,2,3,17,4,11
2655,ST190649,2,7/22/2019,3,0,0,0,1,0,13,4,13
2656,ST190649,2,7/22/2019,5,0,0,0,0,4,32,3,11
2657,ST190650,2,7/22/2019,5,1,0,0,0,1,7,7,2
2658,ST190650,2,7/22/2019,0,3,1,0,1,1,24,7,6
2659,ST190651,3,7/22/2019,1,0,1,0,5,2,23,7,4
2660,ST190651,3,7/22/2019,2,1,3,0,8,5,27,10,7
2661,ST190652,3,7/22/2019,4,0,2,0,4,5,48,6,11
2662,ST190652,3,7/22/2019,5,0,1,0,3,5,28,7,2
2663,ST190653,3,7/22/2019,3,1,0,0,1,1,27,11,6
2664,ST190653,3,7/22/2019,0,3,2,0,1,4,25,13,13
2665,ST190654,3,7/22/2019,2,0,3,0,1,6,54,15,10
2666,ST190654,3,7/22/2019,1,2,0,0,0,5,21,12,9
2667,ST190655,3,7/22/2019,3,0,0,0,0,1,12,6,3
2668,ST190655,3,7/22/2019,4,0,0,0,1,3,24,12,11
2669,ST190656,4,7/22/2019,2,2,3,0,1,10,32,10,12
2670,ST190656,4,7/22/2019,1,7,0,1,1,6,17,2,10
2671,ST190657,4,7/22/2019,1,0,0,0,0,2,10,0,4
2672,ST190657,4,7/22/2019,0,8,1,0,2,7,18,9,15
2673,ST190658,4,7/22/2019,0,0,0,0,0,0,0,0,0
2674,ST190659,4,7/22/2019,0,0,0,0,0,0,0,0,0
2675,ST190660,4,7/22/2019,0,0,0,0,0,0,0,0,0
2676,ST190666,6,7/22/2019,1,1,0,0,0,1,13,1,16
2677,ST190666,6,7/22/2019,0,0,0,0,0,1,7,0,16
2678,ST190667,6,7/22/2019,2,1,0,0,0,0,7,2,12
2679,ST190667,6,7/22/2019,1,0,0,0,1,0,11,1,2
2680,ST190668,6,7/22/2019,2,0,0,0,0,2,9,1,5
2681,ST190668,6,7/22/2019,0,0,0,0,0,1,12,0,3
2682,ST190669,6,7/22/2019,1,0,2,0,0,2,12,1,3
2683,ST190669,6,7/22/2019,0,2,0,0,0,1,10,0,0
2684,ST190670,6,7/22/2019,1,0,1,0,1,2,15,0,2
2685,ST190670,6,7/22/2019,1,0,0,0,7,2,6,0,3
2686,ST190676,HBK,7/22/2019,0,3,0,0,1,0,18,7,0
2687,ST190676,HBK,7/22/2019,2,1,0,1,1,1,23,6,1
2688,ST190677,HBK,7/22/2019,0,0,0,2,1,3,10,11,0
2689,ST190677,HBK,7/22/2019,0,3,1,3,0,2,10,4,0
2690,ST190678,HBK,7/22/2019,0,2,0,1,1,0,10,9,0
2691,ST190678,HBK,7/22/2019,2,3,0,1,1,0,22,7,0
2692,ST190679,HBK,7/22/2019,1,0,0,1,0,2,14,9,0
2693,ST190679,HBK,7/22/2019,2,1,0,0,1,2,19,4,0
2694,ST190680,HBK,7/22/2019,0,0,0,1,1,1,9,5,0
2695,ST190680,HBK,7/22/2019,0,0,0,1,1,0,18,4,0
2696,ST190681,1,7/29/2019,0,0,0,0,0,0,6,2,0
2697,ST190681,1,7/29/2019,1,0,0,0,1,1,12,3,0
2698,ST190682,1,7/29/2019,3,1,0,0,0,0,8,1,2
2699,ST190682,1,7/29/2019,2,0,0,0,0,1,10,3,2
2700,ST190683,1,7/29/2019,2,2,1,0,0,1,8,1,0
2701,ST190683,1,7/29/2019,3,1,0,0,0,0,19,1,0
2702,ST190684,1,7/29/2019,3,0,0,0,0,1,10,0,0
2703,ST190684,1,7/29/2019,1,0,0,0,0,1,11,5,1
2704,ST190685,1,7/29/2019,3,0,0,0,2,0,10,2,3
2705,ST190685,1,7/29/2019,5,7,0,0,1,0,13,5,1
2706,ST190686,2,7/29/2019,5,1,0,0,0,1,15,20,1
2707,ST190686,2,7/29/2019,7,0,1,0,0,0,17,14,2
2708,ST190687,2,7/29/2019,2,0,0,0,0,0,23,5,2
2709,ST190687,2,7/29/2019,5,1,0,0,0,1,40,5,0
2710,ST190688,2,7/29/2019,6,2,1,0,0,0,10,4,4
2711,ST190688,2,7/29/2019,4,1,0,0,0,1,21,10,0
2712,ST190689,2,7/29/2019,3,2,0,0,0,1,5,5,5
2713,ST190689,2,7/29/2019,5,2,0,0,1,0,21,10,0
2714,ST190690,2,7/29/2019,1,0,0,0,0,0,9,2,1
2715,ST190690,2,7/29/2019,1,0,0,0,0,0,10,5,0
2716,ST190691,3,7/29/2019,5,1,0,0,0,2,6,4,1
2717,ST190691,3,7/29/2019,11,3,1,0,0,2,32,5,2
2718,ST190692,3,7/29/2019,14,1,0,0,0,4,18,5,1
2719,ST190692,3,7/29/2019,5,0,2,0,0,0,16,8,3
2720,ST190693,3,7/29/2019,2,0,1,0,1,3,55,9,0
2721,ST190693,3,7/29/2019,5,0,0,0,1,0,24,6,2
2722,ST190694,3,7/29/2019,8,0,0,0,1,0,25,8,4
2723,ST190694,3,7/29/2019,0,0,0,0,0,1,32,0,1
2724,ST190695,3,7/29/2019,0,0,2,0,3,0,20,6,2
2725,ST190695,3,7/29/2019,2,2,1,0,0,4,13,11,4
2726,ST190696,4,7/29/2019,0,0,0,0,0,0,0,0,0
2727,ST190697,4,7/29/2019,0,0,0,0,0,0,0,0,0
2728,ST190698,4,7/29/2019,0,0,0,0,0,0,0,0,0
2729,ST190699,4,7/29/2019,0,0,0,0,0,0,0,0,0
2730,ST190700,4,7/29/2019,0,0,0,0,0,0,0,0,0
2731,ST190706,6,7/29/2019,6,4,0,0,0,0,4,0,3
2732,ST190706,6,7/29/2019,3,0,1,0,0,0,12,1,1
2733,ST190707,6,7/29/2019,0,4,0,0,0,2,15,0,4
2734,ST190707,6,7/29/2019,0,0,0,0,1,0,8,0,1
2735,ST190708,6,7/29/2019,0,8,2,0,1,0,18,4,0
2736,ST190708,6,7/29/2019,0,4,0,0,1,0,17,0,1
2737,ST190709,6,7/29/2019,0,2,0,0,0,9,9,0,0
2738,ST190709,6,7/29/2019,1,2,0,0,0,1,9,1,2
2739,ST190710,6,7/29/2019,1,7,1,0,0,1,2,7,0
2740,ST190710,6,7/29/2019,2,3,1,0,0,0,15,4,0
2741,ST190716,HBK,7/29/2019,12,0,0,2,2,2,14,3,0
2742,ST190716,HBK,7/29/2019,2,0,0,2,0,2,17,5,0
2743,ST190717,HBK,7/29/2019,1,3,1,1,1,2,30,14,0
2744,ST190717,HBK,7/29/2019,0,1,0,0,4,1,30,14,0
2745,ST190718,HBK,7/29/2019,0,0,0,1,2,3,17,6,0
2746,ST190718,HBK,7/29/2019,1,4,2,0,0,1,17,8,0
2747,ST190719,HBK,7/29/2019,1,0,1,0,0,0,27,2,0
2748,ST190719,HBK,7/29/2019,2,1,0,1,1,0,27,8,0
2749,ST190720,HBK,7/29/2019,1,0,0,0,1,0,16,2,0
2750,ST190720,HBK,7/29/2019,0,1,0,0,1,0,16,5,0
2751,ST190721,1,8/5/2019,0,1,0,0,0,0,11,2,1
2752,ST190721,1,8/5/2019,0,5,0,0,0,1,14,0,0
2753,ST190722,1,8/5/2019,0,0,0,0,0,1,7,1,0
2754,ST190722,1,8/5/2019,0,4,1,0,0,1,7,3,2
2755,ST190723,1,8/5/2019,0,3,0,0,0,0,9,2,1
2756,ST190723,1,8/5/2019,0,2,0,0,1,2,7,1,1
2757,ST190724,1,8/5/2019,0,2,0,0,0,0,9,2,0
2758,ST190724,1,8/5/2019,1,1,0,0,0,2,9,3,3
2759,ST190725,1,8/5/2019,0,0,0,0,1,1,8,2,0
2760,ST190725,1,8/5/2019,2,16,0,0,4,0,4,3,0
2761,ST190726,2,8/5/2019,0,2,0,0,0,1,12,8,0
2762,ST190726,2,8/5/2019,6,0,0,0,0,0,25,7,1
2763,ST190727,2,8/5/2019,0,0,1,0,1,0,12,5,2
2764,ST190727,2,8/5/2019,0,2,0,0,0,1,13,3,4
2765,ST190728,2,8/5/2019,2,0,0,0,2,1,13,4,0
2766,ST190728,2,8/5/2019,2,1,0,0,1,1,5,48,0
2767,ST190729,2,8/5/2019,3,4,0,0,0,0,17,6,0
2768,ST190729,2,8/5/2019,0,2,0,0,0,1,21,3,1
2769,ST190730,2,8/5/2019,0,3,0,0,0,1,30,6,1
2770,ST190730,2,8/5/2019,0,0,0,0,0,3,22,2,1
2771,ST190731,3,8/5/2019,0,4,0,0,2,0,30,2,3
2772,ST190731,3,8/5/2019,1,0,1,0,2,0,41,6,0
2773,ST190732,3,8/5/2019,1,1,1,0,1,2,30,3,2
2774,ST190732,3,8/5/2019,0,0,0,0,0,0,10,2,1
2775,ST190733,3,8/5/2019,0,2,3,0,2,5,20,4,1
2776,ST190733,3,8/5/2019,0,0,4,0,2,0,35,7,1
2777,ST190734,3,8/5/2019,3,3,1,0,3,3,17,14,1
2778,ST190734,3,8/5/2019,3,1,0,0,2,1,48,8,4
2779,ST190735,3,8/5/2019,0,6,3,0,1,1,80,12,4
2780,ST190735,3,8/5/2019,1,2,5,0,1,1,29,1,0
2781,ST190746,6,8/5/2019,2,6,0,0,0,1,11,0,2
2782,ST190746,6,8/5/2019,1,0,0,0,0,0,11,0,1
2783,ST190747,6,8/5/2019,0,0,0,0,1,1,29,1,0
2784,ST190747,6,8/5/2019,0,12,0,0,0,0,21,1,1
2785,ST190748,6,8/5/2019,2,2,3,0,1,1,15,0,3
2786,ST190748,6,8/5/2019,0,8,2,0,1,0,13,2,0
2787,ST190749,6,8/5/2019,0,2,0,0,0,1,20,0,8
2788,ST190749,6,8/5/2019,1,7,0,0,0,0,20,0,5
2789,ST190750,6,8/5/2019,0,4,0,0,3,1,12,1,1
2790,ST190750,6,8/5/2019,1,6,1,0,4,0,13,1,3
2791,ST190756,HBK,8/5/2019,1,3,1,0,3,0,16,2,0
2792,ST190756,HBK,8/5/2019,1,0,1,1,1,1,18,9,0
2793,ST190757,HBK,8/5/2019,0,2,2,0,3,0,15,14,0
2794,ST190757,HBK,8/5/2019,0,1,0,0,1,0,14,0,0
2795,ST190758,HBK,8/5/2019,0,2,1,0,1,0,8,9,0
2796,ST190758,HBK,8/5/2019,0,0,0,0,0,0,13,6,0
2797,ST190759,HBK,8/5/2019,0,0,0,0,3,3,9,19,0
2798,ST190759,HBK,8/5/2019,0,0,2,0,1,4,12,8,0
2799,ST190760,HBK,8/5/2019,0,0,0,0,0,0,13,10,0
2800,ST190760,HBK,8/5/2019,1,0,0,0,1,0,15,9,0
2801,ST190761,1,8/12/2019,0,1,0,0,1,0,14,1,2
2802,ST190761,1,8/12/2019,0,17,0,0,1,1,5,5,2
2803,ST190762,1,8/12/2019,0,3,0,0,0,1,8,3,0
2804,ST190762,1,8/12/2019,1,5,0,0,0,0,15,4,1
2805,ST190763,1,8/12/2019,0,2,1,0,0,1,5,0,0
2806,ST190763,1,8/12/2019,0,4,0,0,1,0,8,4,1
2807,ST190764,1,8/12/2019,0,8,1,0,0,2,5,0,2
2808,ST190764,1,8/12/2019,0,2,0,0,0,2,9,0,1
2809,ST190765,1,8/12/2019,0,3,0,0,0,2,14,2,2
2810,ST190765,1,8/12/2019,2,2,0,0,0,1,10,3,1
2811,ST190766,2,8/12/2019,0,0,0,0,2,0,16,1,1
2812,ST190766,2,8/12/2019,1,5,0,0,3,1,16,14,1
2813,ST190767,2,8/12/2019,0,5,1,0,0,1,16,2,0
2814,ST190767,2,8/12/2019,0,3,2,0,0,2,6,2,1
2815,ST190768,2,8/12/2019,0,0,1,0,0,0,17,1,1
2816,ST190768,2,8/12/2019,3,3,0,0,0,5,15,0,2
2817,ST190769,2,8/12/2019,4,2,0,0,0,2,25,3,2
2818,ST190769,2,8/12/2019,0,4,1,0,1,1,15,3,2
2819,ST190770,2,8/12/2019,1,1,0,0,0,2,17,3,1
2820,ST190770,2,8/12/2019,0,3,0,0,0,0,21,14,2
2821,ST190771,3,8/12/2019,0,4,1,0,5,2,55,1,0
2822,ST190771,3,8/12/2019,1,3,0,0,3,0,14,5,1
2823,ST190772,3,8/12/2019,0,1,0,0,1,1,22,6,1
2824,ST190772,3,8/12/2019,0,2,0,0,5,1,31,5,3
2825,ST190773,3,8/12/2019,0,3,1,0,1,2,40,15,2
2826,ST190773,3,8/12/2019,0,6,1,0,2,2,38,4,3
2827,ST190774,3,8/12/2019,4,5,1,0,6,5,22,1,4
2828,ST190774,3,8/12/2019,0,1,2,0,2,2,26,8,1
2829,ST190775,3,8/12/2019,0,9,4,0,2,1,18,7,5
2830,ST190775,3,8/12/2019,0,0,0,0,1,2,30,2,1
2831,ST190786,6,8/12/2019,4,6,0,0,4,0,4,1,1
2832,ST190786,6,8/12/2019,1,10,0,0,0,0,9,0,0
2833,ST190787,6,8/12/2019,0,2,0,0,1,1,14,6,1
2834,ST190787,6,8/12/2019,0,13,0,0,0,0,7,5,1
2835,ST190788,6,8/12/2019,0,7,0,0,0,1,0,2,1
2836,ST190788,6,8/12/2019,1,0,0,0,1,0,11,1,4
2837,ST190789,6,8/12/2019,0,11,0,0,0,1,9,1,1
2838,ST190789,6,8/12/2019,1,2,0,0,0,0,7,4,3
2839,ST190790,6,8/12/2019,0,7,0,0,0,3,1,2,3
2840,ST190790,6,8/12/2019,0,2,0,0,0,1,9,1,5
2841,ST190796,HBK,8/12/2019,0,1,1,0,0,0,11,7,0
2842,ST190796,HBK,8/12/2019,0,1,1,0,1,0,9,6,0
2843,ST190797,HBK,8/12/2019,0,0,0,0,1,0,10,3,0
2844,ST190797,HBK,8/12/2019,0,0,0,0,1,0,6,5,0
2845,ST190798,HBK,8/12/2019,0,0,1,0,0,1,20,6,0
2846,ST190798,HBK,8/12/2019,0,1,1,0,0,1,20,14,0
2847,ST190799,HBK,8/12/2019,0,0,1,0,1,0,7,2,0
2848,ST190799,HBK,8/12/2019,0,0,1,0,0,1,15,5,0
2849,ST190800,HBK,8/12/2019,1,1,0,1,3,1,9,7,0
2850,ST190800,HBK,8/12/2019,0,4,1,0,0,0,14,8,0
2851,ST190801,1,8/19/2019,1,3,0,0,0,0,11,4,0
2852,ST190801,1,8/19/2019,0,2,0,0,0,1,10,0,0
2853,ST190802,1,8/19/2019,0,3,0,0,1,0,8,1,0
2854,ST190802,1,8/19/2019,1,4,0,0,0,0,6,0,0
2855,ST190803,1,8/19/2019,1,9,1,0,0,0,9,0,0
2856,ST190803,1,8/19/2019,0,0,0,0,1,1,6,2,0
2857,ST190804,1,8/19/2019,0,5,0,0,1,0,6,2,2
2858,ST190804,1,8/19/2019,1,14,0,0,0,0,3,2,0
2859,ST190805,1,8/19/2019,0,3,0,0,0,0,10,3,0
2860,ST190805,1,8/19/2019,1,4,0,0,0,1,12,4,0
2861,ST190806,2,8/19/2019,0,0,0,0,0,1,31,5,1
2862,ST190806,2,8/19/2019,1,4,0,0,0,0,7,8,0
2863,ST190807,2,8/19/2019,0,4,0,0,0,0,17,3,0
2864,ST190807,2,8/19/2019,0,3,1,0,0,0,13,3,0
2865,ST190808,2,8/19/2019,1,5,1,0,1,1,13,6,2
2866,ST190808,2,8/19/2019,0,1,0,0,0,0,7,0,0
2867,ST190809,2,8/19/2019,0,0,0,0,0,1,13,1,2
2868,ST190809,2,8/19/2019,1,5,0,0,0,3,19,1,1
2869,ST190810,2,8/19/2019,0,2,4,0,0,0,24,5,1
2870,ST190810,2,8/19/2019,1,3,3,0,0,0,6,2,1
2871,ST190811,3,8/19/2019,0,1,0,0,2,1,18,2,0
2872,ST190811,3,8/19/2019,1,3,1,0,0,0,15,0,0
2873,ST190812,3,8/19/2019,1,2,1,0,5,1,15,0,1
2874,ST190812,3,8/19/2019,0,0,2,0,7,1,10,10,0
2875,ST190813,3,8/19/2019,2,1,0,0,1,0,14,0,1
2876,ST190813,3,8/19/2019,0,2,1,0,0,0,14,6,1
2877,ST190814,3,8/19/2019,1,2,0,0,1,0,13,1,1
2878,ST190814,3,8/19/2019,0,3,2,0,2,1,25,0,0
2879,ST190815,3,8/19/2019,2,3,1,0,0,1,13,3,1
2880,ST190815,3,8/19/2019,1,1,0,0,0,1,23,2,2
2881,ST190826,6,8/19/2019,1,1,0,0,0,0,8,1,1
2882,ST190826,6,8/19/2019,0,12,0,0,0,1,7,2,2
2883,ST190827,6,8/19/2019,0,6,0,0,0,0,7,2,0
2884,ST190827,6,8/19/2019,0,5,0,0,0,0,3,0,0
2885,ST190828,6,8/19/2019,1,3,0,0,0,0,4,0,0
2886,ST190828,6,8/19/2019,0,1,0,0,0,0,11,2,0
2887,ST190829,6,8/19/2019,0,9,0,0,0,1,8,0,0
2888,ST190829,6,8/19/2019,1,0,0,0,0,0,8,2,0
2889,ST190830,6,8/19/2019,0,2,0,0,0,1,2,0,0
2890,ST190830,6,8/19/2019,0,9,1,0,0,1,5,0,2
2891,ST190836,HBK,8/19/2019,2,1,0,0,2,0,2,2,0
2892,ST190836,HBK,8/19/2019,0,0,0,0,0,0,14,4,0
2893,ST190837,HBK,8/19/2019,0,1,0,0,0,0,8,6,0
2894,ST190837,HBK,8/19/2019,0,0,0,0,0,0,1,10,0
2895,ST190838,HBK,8/19/2019,1,0,2,0,1,2,4,6,0
2896,ST190838,HBK,8/19/2019,0,0,0,0,1,1,6,9,0
2897,ST190839,HBK,8/19/2019,0,1,0,0,1,0,8,9,0
2898,ST190839,HBK,8/19/2019,1,0,3,0,0,0,4,3,0
2899,ST190840,HBK,8/19/2019,0,1,0,0,1,1,18,8,0
2900,ST190840,HBK,8/19/2019,2,2,1,0,0,0,15,8,0
2901,ST190841,1,8/26/2019,0,2,0,0,0,1,4,1,2
2902,ST190841,1,8/26/2019,0,2,0,0,0,0,2,2,0
2903,ST190842,1,8/26/2019,0,4,0,0,0,0,5,1,1
2904,ST190842,1,8/26/2019,0,3,0,0,0,0,7,6,0
2905,ST190843,1,8/26/2019,0,5,2,0,1,0,7,2,0
2906,ST190843,1,8/26/2019,0,1,1,0,1,0,5,1,0
2907,ST190844,1,8/26/2019,0,2,0,0,0,0,5,2,1
2908,ST190844,1,8/26/2019,1,4,0,0,0,1,4,0,0
2909,ST190845,1,8/26/2019,0,7,2,0,2,2,7,3,0
2910,ST190845,1,8/26/2019,0,4,0,0,4,1,11,3,0
2911,ST190846,2,8/26/2019,1,1,0,0,0,2,13,4,0
2912,ST190846,2,8/26/2019,0,3,0,0,0,0,10,2,0
2913,ST190847,2,8/26/2019,0,1,0,0,2,0,16,4,0
2914,ST190847,2,8/26/2019,2,1,0,0,0,2,22,4,0
2915,ST190848,2,8/26/2019,0,1,0,0,0,1,6,4,0
2916,ST190848,2,8/26/2019,0,1,0,0,0,0,29,2,0
2917,ST190849,2,8/26/2019,0,4,0,0,0,0,8,3,0
2918,ST190849,2,8/26/2019,0,2,0,0,0,1,15,0,0
2919,ST190850,2,8/26/2019,0,0,1,0,0,2,20,1,0
2920,ST190850,2,8/26/2019,0,3,1,0,0,0,12,1,1
2921,ST190851,3,8/26/2019,2,8,0,0,0,1,42,1,0
2922,ST190851,3,8/26/2019,0,3,0,0,2,0,25,0,2
2923,ST190852,3,8/26/2019,0,9,0,0,0,0,42,0,0
2924,ST190852,3,8/26/2019,0,4,0,0,0,0,24,1,0
2925,ST190853,3,8/26/2019,0,3,1,0,2,2,17,2,1
2926,ST190853,3,8/26/2019,0,3,0,0,6,0,25,1,0
2927,ST190854,3,8/26/2019,0,0,0,1,0,0,15,1,0
2928,ST190854,3,8/26/2019,0,6,0,0,3,0,25,0,1
2929,ST190855,3,8/26/2019,2,0,3,0,3,0,19,2,0
2930,ST190855,3,8/26/2019,0,1,2,0,1,0,20,1,0
2931,ST190866,6,8/26/2019,0,2,1,0,1,0,10,0,0
2932,ST190866,6,8/26/2019,1,7,0,0,0,1,10,0,1
2933,ST190867,6,8/26/2019,0,4,0,0,0,0,10,2,0
2934,ST190867,6,8/26/2019,0,1,0,0,1,0,6,0,0
2935,ST190868,6,8/26/2019,0,5,0,0,0,0,5,0,1
2936,ST190868,6,8/26/2019,0,6,0,0,0,0,4,0,1
2937,ST190869,6,8/26/2019,0,3,0,0,0,1,6,1,1
2938,ST190869,6,8/26/2019,0,1,0,0,0,0,7,1,0
2939,ST190870,6,8/26/2019,1,4,1,2,0,0,3,0,0
2940,ST190870,6,8/26/2019,1,11,1,0,0,0,6,0,1
2941,ST190876,HBK,8/26/2019,0,0,2,0,1,2,15,6,0
2942,ST190876,HBK,8/26/2019,0,0,3,0,1,1,29,10,0
