"Sample","Watershed","Date","Dipteran_Large","Terrestrial_Large","Caddisfly_Large","Mayfly_Large","Stonefly_Large","Other_Large","Dipteran_Small","Terrestrial_Small","Other_Small"
"10","HBK","9/17/2018",0,0,0,0,0,0,8,0,0
"1","HBK","9/24/2018",0,0,0,0,0,0,5,0,0
"2","HBK","9/24/2018",3,0,0,0,0,0,1,0,0
"3","HBK","9/24/2018",0,0,0,0,0,0,8,0,0
"4","HBK","9/24/2018",2,0,0,0,0,1,3,0,0
"5","HBK","9/24/2018",3,0,0,0,0,0,10,0,0
"6","HBK","9/24/2018",2,0,0,0,0,0,5,0,0
"7","HBK","9/24/2018",0,0,0,0,0,0,17,0,0
"8","HBK","9/24/2018",1,0,0,0,1,1,14,0,0
"9","HBK","9/24/2018",0,0,0,0,0,0,5,0,0
"10","HBK","9/24/2018",0,1,0,0,0,0,0,0,0
"1","HBK","10/1/2018",0,0,0,0,0,0,8,0,0
"2","HBK","10/1/2018",2,0,0,0,0,0,6,0,0
"3","HBK","10/1/2018",1,0,0,0,0,0,4,0,0
"4","HBK","10/1/2018",0,0,0,0,0,0,4,0,0
"5","HBK","10/1/2018",4,0,0,0,0,0,8,0,0
"6","HBK","10/1/2018",2,0,0,0,0,0,3,0,0
"7","HBK","10/1/2018",1,0,0,0,0,0,8,0,0
"8","HBK","10/1/2018",2,0,0,0,0,0,8,0,0
"9","HBK","10/1/2018",1,0,0,0,0,0,9,0,0
"10","HBK","10/1/2018",3,0,0,0,0,0,12,0,0
"1","HBK","10/8/2018",1,0,0,0,0,0,5,0,0
"2","HBK","10/8/2018",2,0,0,0,0,0,3,0,0
"3","HBK","10/8/2018",2,0,1,0,0,0,14,0,0
"4","HBK","10/8/2018",4,0,0,0,0,0,14,0,0
"5","HBK","10/8/2018",2,0,0,0,0,0,7,0,0
"6","HBK","10/8/2018",1,0,0,0,0,0,8,0,0
"7","HBK","10/8/2018",2,0,0,0,0,0,11,0,0
"8","HBK","10/8/2018",1,0,0,0,0,0,9,0,0
"9","HBK","10/8/2018",4,0,0,0,0,0,3,0,0
"10","HBK","10/8/2018",5,0,0,0,0,0,10,0,0
"1","HBK","10/15/2018",2,0,0,0,0,0,10,0,0
"2","HBK","10/15/2018",0,0,0,0,0,0,8,0,0
"3","HBK","10/15/2018",2,0,0,0,0,0,8,0,0
"4","HBK","10/15/2018",2,0,0,0,0,0,6,0,0
"5","HBK","10/15/2018",3,0,0,0,0,0,15,0,0
"6","HBK","10/15/2018",3,0,0,0,0,0,7,0,0
"7","HBK","10/15/2018",2,0,0,0,0,0,13,0,0
"8","HBK","10/15/2018",0,0,0,0,0,0,10,0,0
"9","HBK","10/15/2018",2,0,0,0,0,0,8,0,0
"10","HBK","10/15/2018",2,0,0,0,0,0,11,0,0
"1","HBK","10/22/2018",0,0,0,0,0,0,4,0,0
"2","HBK","10/22/2018",1,0,0,0,0,0,4,0,0
"3","HBK","10/22/2018",2,0,0,0,0,0,2,0,0
"4","HBK","10/22/2018",2,0,0,0,0,1,2,0,0
"5","HBK","10/22/2018",2,0,0,0,0,0,3,0,0
"6","HBK","10/22/2018",2,0,0,0,0,0,2,0,0
"7","HBK","10/22/2018",0,0,0,0,0,0,9,0,0
"8","HBK","10/22/2018",4,0,0,0,0,0,0,0,0
"9","HBK","10/22/2018",0,0,0,0,0,0,2,0,0
"10","HBK","10/22/2018",1,0,0,0,0,0,1,0,0
"1","HBK","10/29/2018",1,0,0,0,0,0,4,0,0
"2","HBK","10/29/2018",0,0,0,0,0,0,0,0,0
"3","HBK","10/29/2018",0,0,0,0,0,0,2,0,0
"4","HBK","10/29/2018",0,0,0,0,0,0,3,0,0
"5","HBK","10/29/2018",0,0,0,0,0,0,1,0,0
"6","HBK","10/29/2018",0,0,0,0,0,0,2,0,0
"7","HBK","10/29/2018",0,0,0,0,0,0,2,0,0
"8","HBK","10/29/2018",0,0,0,0,0,0,0,0,0
"9","HBK","10/29/2018",0,0,0,0,0,0,1,0,0
"10","HBK","10/29/2018",1,0,0,0,0,0,1,0,0
"1","HBK","11/5/2018",0,0,0,0,0,0,2,0,0
"2","HBK","11/5/2018",0,0,0,0,0,0,5,0,0
"3","HBK","11/5/2018",0,0,0,0,0,0,4,0,0
"4","HBK","11/5/2018",0,0,0,0,0,0,2,0,0
"5","HBK","11/5/2018",0,0,0,0,0,0,1,0,0
"6","HBK","11/5/2018",0,0,0,0,0,0,3,0,0
"7","HBK","11/5/2018",3,0,0,0,0,0,0,0,0
"8","HBK","11/5/2018",1,0,0,0,0,0,2,0,0
"9","HBK","11/5/2018",1,0,0,0,0,0,2,0,0
"10","HBK","11/5/2018",1,0,0,0,0,0,0,0,0
"1","HBK","11/12/2018",0,0,0,0,0,0,2,0,0
"2","HBK","11/12/2018",0,0,0,0,0,0,3,0,0
"3","HBK","11/12/2018",2,0,0,0,0,0,1,0,0
"4","HBK","11/12/2018",0,0,0,0,0,0,4,0,0
"5","HBK","11/12/2018",4,1,0,0,0,0,1,0,0
"6","HBK","11/12/2018",2,0,0,0,0,0,4,0,0
"7","HBK","11/12/2018",0,0,0,0,0,0,5,0,0
"8","HBK","11/12/2018",0,0,0,0,1,0,3,0,0
"9","HBK","11/12/2018",0,0,0,0,0,0,3,0,0
"10","HBK","11/12/2018",0,0,0,0,0,0,3,0,0
"ST190476","HBK","6/17/2019",0,0,0,0,0,0,0,0,0
"ST190476","HBK","6/17/2019",0,0,0,0,0,0,0,0,0
"ST190477","HBK","6/17/2019",0,0,0,0,0,0,0,0,0
"ST190477","HBK","6/17/2019",0,0,0,0,0,0,0,0,0
"ST190478","HBK","6/17/2019",0,0,0,0,0,0,0,0,0
"ST190478","HBK","6/17/2019",0,0,0,0,0,0,0,0,0
"ST190479","HBK","6/17/2019",0,0,0,0,0,0,0,0,0
"ST190479","HBK","6/17/2019",0,0,0,0,0,0,0,0,0
"ST190480","HBK","6/17/2019",0,0,0,0,0,0,0,0,0
"ST190480","HBK","6/17/2019",0,0,0,0,0,0,0,0,0
"ST190516","HBK","6/24/2019",1,1,0,0,3,2,5,8,0
"ST190516","HBK","6/24/2019",1,1,0,1,1,1,4,4,0
"ST190517","HBK","6/24/2019",0,2,1,1,0,0,16,10,0
"ST190517","HBK","6/24/2019",1,1,0,0,3,1,31,9,0
"ST190518","HBK","6/24/2019",1,4,0,0,1,0,29,6,0
"ST190518","HBK","6/24/2019",2,2,1,0,2,0,21,4,0
"ST190519","HBK","6/24/2019",0,0,2,0,0,0,18,3,0
"ST190519","HBK","6/24/2019",1,0,0,0,1,0,18,1,0
"ST190520","HBK","6/24/2019",2,0,1,0,2,3,46,5,0
"ST190520","HBK","6/24/2019",0,4,0,0,2,1,56,9,0
"ST190556","HBK","7/1/2019",2,0,0,0,4,0,32,6,0
"ST190556","HBK","7/1/2019",2,1,0,0,0,0,34,6,0
"ST190557","HBK","7/1/2019",1,0,0,0,3,2,27,8,0
"ST190557","HBK","7/1/2019",1,0,0,0,1,0,25,8,0
"ST190558","HBK","7/1/2019",1,1,0,0,1,0,31,7,0
"ST190558","HBK","7/1/2019",2,2,0,0,1,1,20,6,0
"ST190559","HBK","7/1/2019",0,0,1,0,2,0,16,7,0
"ST190559","HBK","7/1/2019",0,3,0,0,0,1,26,11,0
"ST190560","HBK","7/1/2019",2,2,1,0,3,2,40,9,0
"ST190560","HBK","7/1/2019",2,3,0,0,5,1,35,14,0
"ST190596","HBK","7/8/2019",0,1,3,0,0,3,51,9,0
"ST190596","HBK","7/8/2019",0,2,1,0,1,4,19,13,0
"ST190597","HBK","7/8/2019",2,1,1,1,9,2,26,11,0
"ST190597","HBK","7/8/2019",2,0,0,0,1,0,24,3,0
"ST190598","HBK","7/8/2019",1,1,1,0,0,0,12,9,0
"ST190598","HBK","7/8/2019",2,0,5,1,0,2,24,11,0
"ST190599","HBK","7/8/2019",1,0,3,1,0,2,36,8,0
"ST190599","HBK","7/8/2019",1,1,4,0,0,0,45,8,0
"ST190600","HBK","7/8/2019",0,0,0,1,0,3,45,5,0
"ST190600","HBK","7/8/2019",1,1,0,2,0,4,27,10,0
"ST190636","HBK","7/15/2019",0,0,2,1,1,2,11,5,0
"ST190636","HBK","7/15/2019",2,3,0,0,1,2,13,15,0
"ST190637","HBK","7/15/2019",0,2,1,0,3,0,18,12,0
"ST190637","HBK","7/15/2019",0,2,1,2,0,0,16,7,0
"ST190638","HBK","7/15/2019",0,2,1,0,0,1,30,9,0
"ST190638","HBK","7/15/2019",1,2,0,0,0,1,19,8,0
"ST190639","HBK","7/15/2019",0,2,0,0,2,0,21,11,0
"ST190639","HBK","7/15/2019",2,0,0,2,0,1,12,8,0
"ST190640","HBK","7/15/2019",1,0,2,3,4,1,29,9,1
"ST190640","HBK","7/15/2019",1,8,0,1,2,3,20,9,0
"ST190676","HBK","7/22/2019",0,3,0,0,1,0,18,7,0
"ST190676","HBK","7/22/2019",2,1,0,1,1,1,23,6,1
"ST190677","HBK","7/22/2019",0,0,0,2,1,3,10,11,0
"ST190677","HBK","7/22/2019",0,3,1,3,0,2,10,4,0
"ST190678","HBK","7/22/2019",0,2,0,1,1,0,10,9,0
"ST190678","HBK","7/22/2019",2,3,0,1,1,0,22,7,0
"ST190679","HBK","7/22/2019",1,0,0,1,0,2,14,9,0
"ST190679","HBK","7/22/2019",2,1,0,0,1,2,19,4,0
"ST190680","HBK","7/22/2019",0,0,0,1,1,1,9,5,0
"ST190680","HBK","7/22/2019",0,0,0,1,1,0,18,4,0
"ST190716","HBK","7/29/2019",12,0,0,2,2,2,14,3,0
"ST190716","HBK","7/29/2019",2,0,0,2,0,2,17,5,0
"ST190717","HBK","7/29/2019",1,3,1,1,1,2,30,14,0
"ST190717","HBK","7/29/2019",0,1,0,0,4,1,30,14,0
"ST190718","HBK","7/29/2019",0,0,0,1,2,3,17,6,0
"ST190718","HBK","7/29/2019",1,4,2,0,0,1,17,8,0
"ST190719","HBK","7/29/2019",1,0,1,0,0,0,27,2,0
"ST190719","HBK","7/29/2019",2,1,0,1,1,0,27,8,0
"ST190720","HBK","7/29/2019",1,0,0,0,1,0,16,2,0
"ST190720","HBK","7/29/2019",0,1,0,0,1,0,16,5,0
"ST190756","HBK","8/5/2019",1,3,1,0,3,0,16,2,0
"ST190756","HBK","8/5/2019",1,0,1,1,1,1,18,9,0
"ST190757","HBK","8/5/2019",0,2,2,0,3,0,15,14,0
"ST190757","HBK","8/5/2019",0,1,0,0,1,0,14,0,0
"ST190758","HBK","8/5/2019",0,2,1,0,1,0,8,9,0
"ST190758","HBK","8/5/2019",0,0,0,0,0,0,13,6,0
"ST190759","HBK","8/5/2019",0,0,0,0,3,3,9,19,0
"ST190759","HBK","8/5/2019",0,0,2,0,1,4,12,8,0
"ST190760","HBK","8/5/2019",0,0,0,0,0,0,13,10,0
"ST190760","HBK","8/5/2019",1,0,0,0,1,0,15,9,0
"ST190796","HBK","8/12/2019",0,1,1,0,0,0,11,7,0
"ST190796","HBK","8/12/2019",0,1,1,0,1,0,9,6,0
"ST190797","HBK","8/12/2019",0,0,0,0,1,0,10,3,0
"ST190797","HBK","8/12/2019",0,0,0,0,1,0,6,5,0
"ST190798","HBK","8/12/2019",0,0,1,0,0,1,20,6,0
"ST190798","HBK","8/12/2019",0,1,1,0,0,1,20,14,0
"ST190799","HBK","8/12/2019",0,0,1,0,1,0,7,2,0
"ST190799","HBK","8/12/2019",0,0,1,0,0,1,15,5,0
"ST190800","HBK","8/12/2019",1,1,0,1,3,1,9,7,0
"ST190800","HBK","8/12/2019",0,4,1,0,0,0,14,8,0
"ST190836","HBK","8/19/2019",2,1,0,0,2,0,2,2,0
"ST190836","HBK","8/19/2019",0,0,0,0,0,0,14,4,0
"ST190837","HBK","8/19/2019",0,1,0,0,0,0,8,6,0
"ST190837","HBK","8/19/2019",0,0,0,0,0,0,1,10,0
"ST190838","HBK","8/19/2019",1,0,2,0,1,2,4,6,0
"ST190838","HBK","8/19/2019",0,0,0,0,1,1,6,9,0
"ST190839","HBK","8/19/2019",0,1,0,0,1,0,8,9,0
"ST190839","HBK","8/19/2019",1,0,3,0,0,0,4,3,0
"ST190840","HBK","8/19/2019",0,1,0,0,1,1,18,8,0
"ST190840","HBK","8/19/2019",2,2,1,0,0,0,15,8,0
"ST190876","HBK","8/26/2019",0,0,2,0,1,2,15,6,0
"ST190876","HBK","8/26/2019",0,0,3,0,1,1,29,10,0
"ST190877","HBK","8/26/2019",0,0,2,0,0,0,8,4,0
"ST190877","HBK","8/26/2019",0,1,3,0,1,0,9,6,0
"ST190878","HBK","8/26/2019",1,0,2,0,1,0,12,6,0
"ST190878","HBK","8/26/2019",0,0,1,0,0,0,11,5,0
"ST190879","HBK","8/26/2019",1,1,0,0,0,1,8,4,0
"ST190879","HBK","8/26/2019",0,0,2,0,0,0,6,2,0
"ST190880","HBK","8/26/2019",0,1,0,0,1,0,12,4,0
"ST190880","HBK","8/26/2019",0,1,2,0,1,0,13,6,0
"ST190916","HBK","9/3/2019",0,1,0,0,1,0,8,8,0
"ST190916","HBK","9/3/2019",2,1,1,0,1,1,15,8,0
"ST190917","HBK","9/3/2019",1,1,0,0,0,0,8,1,0
"ST190917","HBK","9/3/2019",0,1,0,0,0,1,10,4,0
"ST190918","HBK","9/3/2019",0,0,0,0,0,0,11,1,0
"ST190918","HBK","9/3/2019",0,0,0,0,0,0,11,3,0
"ST190919","HBK","9/3/2019",0,0,0,0,0,0,7,1,0
"ST190919","HBK","9/3/2019",0,1,1,0,0,0,4,7,0
"ST190920","HBK","9/3/2019",0,0,2,0,0,1,0,1,0
"ST190920","HBK","9/3/2019",0,3,1,0,2,0,6,6,0
"ST190956","HBK","9/9/2019",0,0,0,0,1,0,4,1,0
"ST190956","HBK","9/9/2019",0,0,0,0,0,0,2,0,0
"ST190957","HBK","9/9/2019",1,3,0,0,0,2,6,0,0
"ST190957","HBK","9/9/2019",0,1,0,0,0,0,2,5,0
"ST190958","HBK","9/9/2019",0,0,0,0,1,0,1,2,0
"ST190958","HBK","9/9/2019",0,2,0,0,0,1,8,0,0
"ST190959","HBK","9/9/2019",0,0,0,0,0,0,4,2,0
"ST190959","HBK","9/9/2019",0,0,0,0,1,0,5,1,0
"ST190960","HBK","9/9/2019",0,0,0,0,1,0,4,10,0
"ST190960","HBK","9/9/2019",0,0,0,0,0,1,15,5,0
"ST190996","HBK","9/16/2019",0,0,1,0,0,0,7,2,0
"ST190996","HBK","9/16/2019",0,0,0,0,0,0,9,6,0
"ST190997","HBK","9/16/2019",0,0,0,0,0,0,4,4,0
"ST190997","HBK","9/16/2019",0,0,0,0,0,1,6,6,0
"ST190998","HBK","9/16/2019",0,0,0,0,1,0,6,0,0
"ST190998","HBK","9/16/2019",0,0,0,0,0,0,1,0,0
"ST190999","HBK","9/16/2019",0,0,1,0,0,0,3,3,0
"ST190999","HBK","9/16/2019",0,0,0,0,1,0,6,3,0
"ST191000","HBK","9/16/2019",0,0,0,0,0,0,2,2,0
"ST191000","HBK","9/16/2019",0,0,0,0,0,0,8,3,0
"ST191036","HBK","9/23/2019",1,0,0,0,1,0,11,4,0
"ST191036","HBK","9/23/2019",0,0,0,0,0,0,2,3,0
"ST191037","HBK","9/23/2019",0,0,0,0,0,0,4,2,0
"ST191037","HBK","9/23/2019",0,1,0,0,0,2,4,1,0
"ST191038","HBK","9/23/2019",0,3,0,0,0,1,11,3,0
"ST191038","HBK","9/23/2019",2,0,0,0,0,0,9,8,0
"ST191039","HBK","9/23/2019",0,0,0,0,0,1,4,1,0
"ST191039","HBK","9/23/2019",0,1,0,0,0,0,5,1,0
"ST191040","HBK","9/23/2019",1,1,0,0,0,0,6,5,0
"ST191040","HBK","9/23/2019",0,0,0,0,0,1,4,3,0
"ST191076","HBK","9/30/2019",0,0,0,0,0,0,12,1,0
"ST191076","HBK","9/30/2019",0,0,0,0,0,0,7,3,0
"ST191077","HBK","9/30/2019",0,0,0,0,0,0,10,1,0
"ST191077","HBK","9/30/2019",1,0,0,0,0,0,7,3,0
"ST191078","HBK","9/30/2019",0,0,0,0,0,0,12,4,0
"ST191078","HBK","9/30/2019",0,1,1,0,0,0,9,0,0
"ST191079","HBK","9/30/2019",0,0,0,0,0,0,18,2,0
"ST191079","HBK","9/30/2019",0,1,0,0,0,1,10,0,0
"ST191080","HBK","9/30/2019",0,0,0,0,0,0,9,1,0
"ST191080","HBK","9/30/2019",0,1,0,0,0,1,6,1,0
"ST191116","HBK","10/7/2019",1,0,0,0,0,0,3,0,0
"ST191116","HBK","10/7/2019",6,0,0,0,0,0,7,0,0
"ST191117","HBK","10/7/2019",0,0,0,0,0,0,3,0,0
"ST191117","HBK","10/7/2019",0,0,0,0,0,0,7,1,0
"ST191118","HBK","10/7/2019",0,0,0,0,0,0,5,2,0
"ST191118","HBK","10/7/2019",1,0,0,0,0,0,3,0,0
"ST191119","HBK","10/7/2019",2,0,0,0,1,0,0,0,0
"ST191119","HBK","10/7/2019",1,0,0,0,0,0,8,1,0
"ST191120","HBK","10/7/2019",0,1,0,0,0,0,7,5,0
"ST191120","HBK","10/7/2019",0,0,0,0,0,0,4,3,0
"ST191156","HBK","10/15/2019",0,1,0,0,0,2,3,4,0
"ST191156","HBK","10/15/2019",3,1,0,0,0,0,8,6,0
"ST191157","HBK","10/15/2019",0,0,0,0,0,1,6,2,0
"ST191157","HBK","10/15/2019",3,1,0,0,0,0,9,1,0
"ST191158","HBK","10/15/2019",1,0,0,0,0,0,10,4,0
"ST191158","HBK","10/15/2019",2,0,0,0,0,0,4,3,0
"ST191159","HBK","10/15/2019",0,0,0,0,0,0,24,1,0
"ST191159","HBK","10/15/2019",3,0,0,0,0,0,9,4,0
"ST191160","HBK","10/15/2019",5,0,0,0,0,1,5,4,0
"ST191160","HBK","10/15/2019",5,1,0,0,0,3,8,4,0
"ST191196","HBK","10/21/2019",0,0,0,0,0,0,7,1,0
"ST191196","HBK","10/21/2019",11,1,0,0,0,0,2,0,0
"ST191197","HBK","10/21/2019",2,0,0,0,0,0,1,0,0
"ST191197","HBK","10/21/2019",3,0,0,0,0,0,9,3,0
"ST191198","HBK","10/21/2019",1,0,0,0,0,0,2,0,0
"ST191198","HBK","10/21/2019",1,1,0,0,0,0,3,3,0
"ST191199","HBK","10/21/2019",9,0,0,0,0,0,5,0,0
"ST191199","HBK","10/21/2019",8,0,0,0,0,0,8,1,0
"ST191200","HBK","10/21/2019",16,0,0,0,0,0,11,4,0
"ST191200","HBK","10/21/2019",10,0,0,0,0,0,5,2,0
"ST191236","HBK","10/28/2019",1,0,0,0,0,0,3,0,0
"ST191236","HBK","10/28/2019",3,0,0,0,0,0,2,2,0
"ST191237","HBK","10/28/2019",5,0,0,0,0,0,12,1,0
"ST191237","HBK","10/28/2019",2,0,0,0,0,0,9,7,0
"ST191238","HBK","10/28/2019",0,0,0,0,0,0,4,3,0
"ST191238","HBK","10/28/2019",1,1,0,0,0,0,7,0,0
"ST191239","HBK","10/28/2019",7,1,0,0,0,0,15,2,0
"ST191239","HBK","10/28/2019",3,1,0,0,0,0,8,0,0
"ST191240","HBK","10/28/2019",3,0,0,0,0,0,5,4,0
"ST191240","HBK","10/28/2019",2,0,0,0,0,0,7,1,0
"ST191276","HBK","11/4/2019",1,1,0,0,0,0,6,0,0
"ST191276","HBK","11/4/2019",1,0,0,0,0,0,7,0,0
"ST191277","HBK","11/4/2019",2,2,0,0,0,0,6,2,0
"ST191277","HBK","11/4/2019",1,0,0,0,0,0,5,2,0
"ST191278","HBK","11/4/2019",2,0,0,0,0,0,6,0,0
"ST191278","HBK","11/4/2019",2,0,0,0,0,0,6,3,0
"ST191279","HBK","11/4/2019",0,0,0,0,0,0,3,0,0
"ST191279","HBK","11/4/2019",0,0,0,0,0,0,8,0,0
"ST191280","HBK","11/4/2019",2,0,0,0,0,0,7,0,0
"ST191280","HBK","11/4/2019",3,0,0,0,0,0,6,0,0
"ST191316","HBK","11/11/2019",0,0,0,0,0,0,1,0,0
"ST191316","HBK","11/11/2019",0,0,0,0,0,0,1,0,0
"ST191317","HBK","11/11/2019",0,0,0,0,0,0,1,0,0
"ST191317","HBK","11/11/2019",1,0,0,0,0,0,1,0,0
"ST191318","HBK","11/11/2019",0,0,0,0,0,0,1,0,0
"ST191318","HBK","11/11/2019",0,0,0,0,0,0,3,0,0
"ST191319","HBK","11/11/2019",0,0,0,0,0,0,1,0,0
"ST191319","HBK","11/11/2019",0,0,0,0,0,0,4,0,0
"ST191320","HBK","11/11/2019",0,0,0,0,0,0,2,0,0
"ST191320","HBK","11/11/2019",0,0,0,0,0,0,1,0,0
"ST190196","HBK","4/29/2019",2,0,0,0,0,0,4,0,0
"ST190196","HBK","4/29/2019",2,0,0,0,0,0,5,0,0
"ST190236","HBK","5/6/2019",0,1,0,0,0,0,1,0,0
"ST190236","HBK","5/6/2019",4,2,0,0,0,0,6,0,0
"ST190237","HBK","5/6/2019",1,0,0,0,0,0,3,0,0
"ST190237","HBK","5/6/2019",0,0,0,0,0,0,7,0,0
"ST190238","HBK","5/6/2019",2,0,0,0,0,0,1,0,0
"ST190238","HBK","5/6/2019",2,0,0,0,0,0,4,0,0
"ST190239","HBK","5/6/2019",2,0,0,0,0,0,1,0,0
"ST190239","HBK","5/6/2019",0,0,0,0,0,0,0,0,0
"ST190240","HBK","5/6/2019",3,0,1,0,0,0,1,1,0
"ST190240","HBK","5/6/2019",0,0,0,0,0,0,3,0,0
"ST190276","HBK","5/13/2019",1,1,0,0,0,0,2,1,0
"ST190276","HBK","5/13/2019",7,0,0,0,0,0,3,1,0
"ST190277","HBK","5/13/2019",0,0,0,0,0,0,0,0,0
"ST190277","HBK","5/13/2019",2,3,0,0,0,1,5,1,0
"ST190278","HBK","5/13/2019",0,4,0,0,0,0,3,0,0
"ST190278","HBK","5/13/2019",0,0,0,0,0,0,1,0,0
"ST190279","HBK","5/13/2019",0,0,0,0,0,0,5,0,0
"ST190279","HBK","5/13/2019",0,4,0,0,0,0,6,0,0
"ST190280","HBK","5/13/2019",1,1,0,0,0,0,5,0,0
"ST190280","HBK","5/13/2019",2,6,0,0,0,1,6,0,0
"ST190316","HBK","5/20/2019",0,0,0,0,0,0,8,0,0
"ST190316","HBK","5/20/2019",0,0,0,0,0,2,6,4,0
"ST190317","HBK","5/20/2019",2,2,0,0,0,0,16,4,0
"ST190317","HBK","5/20/2019",3,0,0,0,0,1,6,0,0
"ST190318","HBK","5/20/2019",3,0,0,0,0,0,5,0,0
"ST190318","HBK","5/20/2019",2,0,0,0,0,1,12,2,0
"ST190319","HBK","5/20/2019",0,0,0,0,0,0,9,1,0
"ST190319","HBK","5/20/2019",3,1,0,0,0,0,8,1,0
"ST190320","HBK","5/20/2019",0,0,0,0,0,0,15,0,0
"ST190320","HBK","5/20/2019",2,0,0,0,0,0,4,1,0
"ST190356","HBK","5/28/2019",9,3,0,0,0,0,49,1,0
"ST190356","HBK","5/28/2019",6,0,0,0,0,1,68,6,0
"ST190357","HBK","5/28/2019",0,3,0,0,0,1,31,6,0
"ST190357","HBK","5/28/2019",1,0,0,0,0,0,12,1,0
"ST190358","HBK","5/28/2019",0,0,3,0,0,1,23,2,0
"ST190358","HBK","5/28/2019",3,4,3,0,0,0,28,3,0
"ST190359","HBK","5/28/2019",2,1,0,0,0,0,11,3,0
"ST190359","HBK","5/28/2019",1,1,0,1,3,1,25,0,0
"ST190360","HBK","5/28/2019",2,2,0,0,0,0,19,2,0
"ST190360","HBK","5/28/2019",2,2,0,0,0,0,12,1,0
"ST190396","HBK","6/2/2019",4,0,0,0,0,0,16,0,0
"ST190396","HBK","6/2/2019",2,2,0,0,0,0,14,0,0
"ST190397","HBK","6/2/2019",0,0,0,0,0,1,1,0,0
"ST190397","HBK","6/2/2019",0,2,0,0,0,1,9,0,0
"ST190398","HBK","6/2/2019",1,6,0,0,0,0,7,0,0
"ST190398","HBK","6/2/2019",3,0,0,0,2,0,6,0,0
"ST190399","HBK","6/2/2019",4,0,0,0,0,1,1,0,0
"ST190399","HBK","6/2/2019",1,1,1,0,1,0,6,0,0
"ST190400","HBK","6/2/2019",1,0,0,0,0,2,4,0,0
"ST190400","HBK","6/2/2019",2,3,0,0,0,0,8,0,0
"ST190436","HBK","6/10/2019",5,8,0,2,0,0,19,0,0
"ST190436","HBK","6/10/2019",5,4,0,0,1,0,31,0,0
"ST190437","HBK","6/10/2019",4,9,0,0,1,3,20,0,0
"ST190437","HBK","6/10/2019",2,7,0,0,1,1,29,0,0
"ST190438","HBK","6/10/2019",1,24,1,0,0,3,32,1,0
"ST190438","HBK","6/10/2019",2,19,1,0,2,0,38,0,0
"ST190439","HBK","6/10/2019",2,5,0,0,0,0,18,0,0
"ST190439","HBK","6/10/2019",2,5,0,1,1,2,30,0,1
"ST190440","HBK","6/10/2019",5,3,2,0,3,1,74,0,0
"ST190440","HBK","6/10/2019",4,3,0,0,1,4,83,1,0
"ST190476","HBK","6/17/2019",1,5,0,1,0,0,39,1,0
"ST190476","HBK","6/17/2019",4,0,0,0,0,0,22,0,0
"ST190477","HBK","6/17/2019",8,8,0,0,0,1,20,0,1
"ST190477","HBK","6/17/2019",1,4,0,0,0,0,6,0,0
"ST190478","HBK","6/17/2019",4,4,0,0,2,0,10,0,0
"ST190478","HBK","6/17/2019",3,3,0,0,1,0,49,0,0
"ST190479","HBK","6/17/2019",3,1,0,0,0,0,11,1,0
"ST190479","HBK","6/17/2019",3,3,0,1,2,1,14,0,0
"ST190480","HBK","6/17/2019",1,7,0,0,1,1,17,0,0
"ST190480","HBK","6/17/2019",2,1,0,0,1,0,11,0,0
"ST190116","HBK","4/15/2019",0,0,0,0,0,0,2,0,0
"ST190116","HBK","4/15/2019",3,0,0,0,0,0,2,0,0
"6","1","5/14/2018",1,3,0,0,1,0,0,0,0
"4","1","5/14/2018",0,3,0,0,0,0,45,15,0
"10","1","5/14/2018",0,0,0,0,0,0,47,15,0
"2","1","5/14/2018",0,7,0,0,0,0,48,28,0
"7","1","5/14/2018",0,2,0,0,0,0,54,34,0
"1","1","5/14/2018",0,4,0,0,0,0,0,0,0
"3","1","5/14/2018",0,1,0,0,0,0,0,0,0
"5","1","5/14/2018",1,3,0,0,0,0,0,0,0
"8","1","5/14/2018",4,3,0,0,0,0,0,0,0
"9","1","5/14/2018",2,3,1,0,0,0,0,0,0
"7","1","5/21/2018",1,4,0,0,2,0,0,0,0
"9","1","5/21/2018",4,1,0,0,0,0,30,4,0
"10","1","5/21/2018",2,3,0,0,0,0,34,10,0
"3","1","5/21/2018",0,1,0,0,0,0,57,6,0
"1","1","5/21/2018",2,1,1,0,0,0,85,4,0
"2","1","5/21/2018",1,0,1,0,0,0,0,0,0
"4","1","5/21/2018",3,0,0,0,0,0,0,0,0
"5","1","5/21/2018",2,3,0,0,0,0,0,0,0
"6","1","5/21/2018",1,1,0,0,0,0,0,0,0
"8","1","5/21/2018",1,6,0,0,0,0,0,0,0
"9","1","5/29/2018",0,6,0,0,1,0,41,5,0
"1","1","5/29/2018",4,6,1,0,1,0,0,0,0
"7","1","5/29/2018",2,7,0,0,1,0,0,0,0
"8","1","5/29/2018",1,3,4,0,1,0,0,0,0
"4","1","5/29/2018",2,0,0,0,2,0,25,2,0
"2","1","5/29/2018",0,1,2,0,2,0,0,0,0
"3","1","5/29/2018",4,5,0,0,2,0,0,0,0
"6","1","5/29/2018",1,2,0,0,4,0,44,5,0
"5","1","5/29/2018",3,3,1,0,0,0,70,3,0
"10","1","5/29/2018",1,4,0,0,0,0,0,0,0
"6","1","6/4/2018",0,3,1,0,1,0,25,4,0
"8","1","6/4/2018",2,2,0,0,1,0,36,0,0
"9","1","6/4/2018",0,2,3,0,1,0,0,0,0
"2","1","6/4/2018",1,1,0,0,2,0,14,5,0
