"","Watershed","date","Date","invert","size","count_zero","month","year","week"
"19587","1",2019-10-21,"10/21/2019","Other","Large",0,10,2019,42
"19588","1",2019-10-21,"10/21/2019","Other","Large",0,10,2019,42
"19589","1",2019-10-21,"10/21/2019","Other","Large",0,10,2019,42
"19590","1",2019-10-21,"10/21/2019","Other","Large",0,10,2019,42
"19591","6",2019-10-21,"10/21/2019","Other","Large",0,10,2019,42
"19592","6",2019-10-21,"10/21/2019","Other","Large",1,10,2019,42
"19593","6",2019-10-21,"10/21/2019","Other","Large",0,10,2019,42
"19594","6",2019-10-21,"10/21/2019","Other","Large",0,10,2019,42
"19595","6",2019-10-21,"10/21/2019","Other","Large",0,10,2019,42
"19596","6",2019-10-21,"10/21/2019","Other","Large",1,10,2019,42
"19597","6",2019-10-21,"10/21/2019","Other","Large",0,10,2019,42
"19598","6",2019-10-21,"10/21/2019","Other","Large",0,10,2019,42
"19599","6",2019-10-21,"10/21/2019","Other","Large",1,10,2019,42
"19600","6",2019-10-21,"10/21/2019","Other","Large",0,10,2019,42
"19601","HBK",2019-10-21,"10/21/2019","Other","Large",0,10,2019,42
"19602","HBK",2019-10-21,"10/21/2019","Other","Large",0,10,2019,42
"19603","HBK",2019-10-21,"10/21/2019","Other","Large",0,10,2019,42
"19604","HBK",2019-10-21,"10/21/2019","Other","Large",0,10,2019,42
"19605","HBK",2019-10-21,"10/21/2019","Other","Large",0,10,2019,42
"19606","HBK",2019-10-21,"10/21/2019","Other","Large",0,10,2019,42
"19607","HBK",2019-10-21,"10/21/2019","Other","Large",0,10,2019,42
"19608","HBK",2019-10-21,"10/21/2019","Other","Large",0,10,2019,42
"19609","HBK",2019-10-21,"10/21/2019","Other","Large",0,10,2019,42
"19610","HBK",2019-10-21,"10/21/2019","Other","Large",0,10,2019,42
"19611","1",2019-10-28,"10/28/2019","Other","Large",1,10,2019,43
"19612","1",2019-10-28,"10/28/2019","Other","Large",0,10,2019,43
"19613","1",2019-10-28,"10/28/2019","Other","Large",0,10,2019,43
"19614","1",2019-10-28,"10/28/2019","Other","Large",0,10,2019,43
"19615","1",2019-10-28,"10/28/2019","Other","Large",0,10,2019,43
"19616","1",2019-10-28,"10/28/2019","Other","Large",0,10,2019,43
"19617","1",2019-10-28,"10/28/2019","Other","Large",1,10,2019,43
"19618","1",2019-10-28,"10/28/2019","Other","Large",1,10,2019,43
"19619","1",2019-10-28,"10/28/2019","Other","Large",1,10,2019,43
"19620","1",2019-10-28,"10/28/2019","Other","Large",0,10,2019,43
"19621","6",2019-10-28,"10/28/2019","Other","Large",1,10,2019,43
"19622","6",2019-10-28,"10/28/2019","Other","Large",0,10,2019,43
"19623","6",2019-10-28,"10/28/2019","Other","Large",2,10,2019,43
"19624","6",2019-10-28,"10/28/2019","Other","Large",0,10,2019,43
"19625","6",2019-10-28,"10/28/2019","Other","Large",0,10,2019,43
"19626","6",2019-10-28,"10/28/2019","Other","Large",2,10,2019,43
"19627","6",2019-10-28,"10/28/2019","Other","Large",0,10,2019,43
"19628","6",2019-10-28,"10/28/2019","Other","Large",0,10,2019,43
"19629","6",2019-10-28,"10/28/2019","Other","Large",0,10,2019,43
"19630","6",2019-10-28,"10/28/2019","Other","Large",0,10,2019,43
"19631","HBK",2019-10-28,"10/28/2019","Other","Large",0,10,2019,43
"19632","HBK",2019-10-28,"10/28/2019","Other","Large",0,10,2019,43
"19633","HBK",2019-10-28,"10/28/2019","Other","Large",0,10,2019,43
"19634","HBK",2019-10-28,"10/28/2019","Other","Large",0,10,2019,43
"19635","HBK",2019-10-28,"10/28/2019","Other","Large",0,10,2019,43
"19636","HBK",2019-10-28,"10/28/2019","Other","Large",0,10,2019,43
"19637","HBK",2019-10-28,"10/28/2019","Other","Large",0,10,2019,43
"19638","HBK",2019-10-28,"10/28/2019","Other","Large",0,10,2019,43
"19639","HBK",2019-10-28,"10/28/2019","Other","Large",0,10,2019,43
"19640","HBK",2019-10-28,"10/28/2019","Other","Large",0,10,2019,43
"19641","1",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19642","1",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19643","1",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19644","1",2019-11-04,"11/4/2019","Other","Large",1,11,2019,44
"19645","1",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19646","1",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19647","1",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19648","1",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19649","1",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19650","1",2019-11-04,"11/4/2019","Other","Large",1,11,2019,44
"19651","6",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19652","6",2019-11-04,"11/4/2019","Other","Large",1,11,2019,44
"19653","6",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19654","6",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19655","6",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19656","6",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19657","6",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19658","6",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19659","6",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19660","6",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19661","HBK",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19662","HBK",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19663","HBK",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19664","HBK",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19665","HBK",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19666","HBK",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19667","HBK",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19668","HBK",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19669","HBK",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19670","HBK",2019-11-04,"11/4/2019","Other","Large",0,11,2019,44
"19671","1",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19672","1",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19673","1",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19674","1",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19675","1",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19676","1",2019-11-11,"11/11/2019","Other","Large",1,11,2019,45
"19677","1",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19678","1",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19679","1",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19680","1",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19681","6",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19682","6",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19683","6",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19684","6",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19685","6",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19686","6",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19687","6",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19688","6",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19689","6",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19690","6",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19691","HBK",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19692","HBK",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19693","HBK",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19694","HBK",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19695","HBK",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19696","HBK",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19697","HBK",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19698","HBK",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19699","HBK",2019-11-11,"11/11/2019","Other","Large",0,11,2019,45
"19700","1",2019-11-18,"11/18/2019","Other","Large",0,11,2019,46
"19701","1",2019-11-18,"11/18/2019","Other","Large",0,11,2019,46
"19702","1",2019-11-25,"11/25/2019","Other","Large",0,11,2019,47
"19703","1",2019-11-25,"11/25/2019","Other","Large",0,11,2019,47
"19704","1",2019-11-25,"11/25/2019","Other","Large",0,11,2019,47
"19705","1",2018-05-14,"5/14/2018","aDipteran","Small",0,5,2018,20
"19706","2",2018-05-14,"5/14/2018","aDipteran","Small",64,5,2018,20
"19707","3",2018-05-14,"5/14/2018","aDipteran","Small",90,5,2018,20
"19708","4",2018-05-14,"5/14/2018","aDipteran","Small",90,5,2018,20
"19709","6",2018-05-14,"5/14/2018","aDipteran","Small",45,5,2018,20
"19710","1",2018-05-14,"5/14/2018","aDipteran","Small",48,5,2018,20
"19711","2",2018-05-14,"5/14/2018","aDipteran","Small",23,5,2018,20
"19712","3",2018-05-14,"5/14/2018","aDipteran","Small",53,5,2018,20
"19713","4",2018-05-14,"5/14/2018","aDipteran","Small",53,5,2018,20
"19714","6",2018-05-14,"5/14/2018","aDipteran","Small",44,5,2018,20
"19715","1",2018-05-14,"5/14/2018","aDipteran","Small",0,5,2018,20
"19716","2",2018-05-14,"5/14/2018","aDipteran","Small",39,5,2018,20
"19717","3",2018-05-14,"5/14/2018","aDipteran","Small",82,5,2018,20
"19718","4",2018-05-14,"5/14/2018","aDipteran","Small",82,5,2018,20
"19719","6",2018-05-14,"5/14/2018","aDipteran","Small",41,5,2018,20
"19720","1",2018-05-14,"5/14/2018","aDipteran","Small",45,5,2018,20
"19721","2",2018-05-14,"5/14/2018","aDipteran","Small",48,5,2018,20
"19722","3",2018-05-14,"5/14/2018","aDipteran","Small",24,5,2018,20
"19723","4",2018-05-14,"5/14/2018","aDipteran","Small",24,5,2018,20
"19724","6",2018-05-14,"5/14/2018","aDipteran","Small",26,5,2018,20
"19725","1",2018-05-14,"5/14/2018","aDipteran","Small",0,5,2018,20
"19726","2",2018-05-14,"5/14/2018","aDipteran","Small",79,5,2018,20
"19727","3",2018-05-14,"5/14/2018","aDipteran","Small",9,5,2018,20
"19728","4",2018-05-14,"5/14/2018","aDipteran","Small",9,5,2018,20
"19729","6",2018-05-14,"5/14/2018","aDipteran","Small",43,5,2018,20
"19730","1",2018-05-14,"5/14/2018","aDipteran","Small",0,5,2018,20
"19731","2",2018-05-14,"5/14/2018","aDipteran","Small",42,5,2018,20
"19732","3",2018-05-14,"5/14/2018","aDipteran","Small",20,5,2018,20
"19733","4",2018-05-14,"5/14/2018","aDipteran","Small",20,5,2018,20
"19734","6",2018-05-14,"5/14/2018","aDipteran","Small",207,5,2018,20
"19735","1",2018-05-14,"5/14/2018","aDipteran","Small",54,5,2018,20
"19736","2",2018-05-14,"5/14/2018","aDipteran","Small",43,5,2018,20
"19737","3",2018-05-14,"5/14/2018","aDipteran","Small",6,5,2018,20
"19738","4",2018-05-14,"5/14/2018","aDipteran","Small",6,5,2018,20
"19739","6",2018-05-14,"5/14/2018","aDipteran","Small",57,5,2018,20
"19740","1",2018-05-14,"5/14/2018","aDipteran","Small",0,5,2018,20
"19741","2",2018-05-14,"5/14/2018","aDipteran","Small",36,5,2018,20
"19742","3",2018-05-14,"5/14/2018","aDipteran","Small",127,5,2018,20
"19743","4",2018-05-14,"5/14/2018","aDipteran","Small",127,5,2018,20
"19744","6",2018-05-14,"5/14/2018","aDipteran","Small",65,5,2018,20
"19745","1",2018-05-14,"5/14/2018","aDipteran","Small",0,5,2018,20
"19746","2",2018-05-14,"5/14/2018","aDipteran","Small",16,5,2018,20
"19747","3",2018-05-14,"5/14/2018","aDipteran","Small",50,5,2018,20
"19748","4",2018-05-14,"5/14/2018","aDipteran","Small",50,5,2018,20
"19749","6",2018-05-14,"5/14/2018","aDipteran","Small",272,5,2018,20
"19750","1",2018-05-14,"5/14/2018","aDipteran","Small",47,5,2018,20
"19751","2",2018-05-14,"5/14/2018","aDipteran","Small",15,5,2018,20
"19752","3",2018-05-14,"5/14/2018","aDipteran","Small",135,5,2018,20
"19753","4",2018-05-14,"5/14/2018","aDipteran","Small",135,5,2018,20
"19754","6",2018-05-14,"5/14/2018","aDipteran","Small",42,5,2018,20
"19755","1",2018-05-21,"5/21/2018","aDipteran","Small",85,5,2018,21
"19756","2",2018-05-21,"5/21/2018","aDipteran","Small",79,5,2018,21
"19757","3",2018-05-21,"5/21/2018","aDipteran","Small",96,5,2018,21
"19758","4",2018-05-21,"5/21/2018","aDipteran","Small",96,5,2018,21
"19759","6",2018-05-21,"5/21/2018","aDipteran","Small",73,5,2018,21
"19760","9",2018-05-21,"5/21/2018","aDipteran","Small",16,5,2018,21
"19761","9",2018-05-21,"5/21/2018","aDipteran","Small",16,5,2018,21
"19762","1",2018-05-21,"5/21/2018","aDipteran","Small",0,5,2018,21
"19763","2",2018-05-21,"5/21/2018","aDipteran","Small",124,5,2018,21
"19764","3",2018-05-21,"5/21/2018","aDipteran","Small",39,5,2018,21
"19765","4",2018-05-21,"5/21/2018","aDipteran","Small",39,5,2018,21
"19766","6",2018-05-21,"5/21/2018","aDipteran","Small",26,5,2018,21
"19767","9",2018-05-21,"5/21/2018","aDipteran","Small",6,5,2018,21
"19768","9",2018-05-21,"5/21/2018","aDipteran","Small",6,5,2018,21
"19769","1",2018-05-21,"5/21/2018","aDipteran","Small",57,5,2018,21
"19770","2",2018-05-21,"5/21/2018","aDipteran","Small",69,5,2018,21
"19771","3",2018-05-21,"5/21/2018","aDipteran","Small",16,5,2018,21
"19772","4",2018-05-21,"5/21/2018","aDipteran","Small",16,5,2018,21
"19773","6",2018-05-21,"5/21/2018","aDipteran","Small",42,5,2018,21
"19774","9",2018-05-21,"5/21/2018","aDipteran","Small",6,5,2018,21
"19775","9",2018-05-21,"5/21/2018","aDipteran","Small",6,5,2018,21
"19776","1",2018-05-21,"5/21/2018","aDipteran","Small",0,5,2018,21
"19777","2",2018-05-21,"5/21/2018","aDipteran","Small",29,5,2018,21
"19778","3",2018-05-21,"5/21/2018","aDipteran","Small",33,5,2018,21
"19779","4",2018-05-21,"5/21/2018","aDipteran","Small",33,5,2018,21
"19780","6",2018-05-21,"5/21/2018","aDipteran","Small",28,5,2018,21
"19781","9",2018-05-21,"5/21/2018","aDipteran","Small",13,5,2018,21
"19782","9",2018-05-21,"5/21/2018","aDipteran","Small",13,5,2018,21
"19783","1",2018-05-21,"5/21/2018","aDipteran","Small",0,5,2018,21
"19784","2",2018-05-21,"5/21/2018","aDipteran","Small",42,5,2018,21
"19785","3",2018-05-21,"5/21/2018","aDipteran","Small",46,5,2018,21
"19786","4",2018-05-21,"5/21/2018","aDipteran","Small",46,5,2018,21
"19787","6",2018-05-21,"5/21/2018","aDipteran","Small",18,5,2018,21
"19788","9",2018-05-21,"5/21/2018","aDipteran","Small",8,5,2018,21
"19789","9",2018-05-21,"5/21/2018","aDipteran","Small",8,5,2018,21
"19790","1",2018-05-21,"5/21/2018","aDipteran","Small",0,5,2018,21
"19791","2",2018-05-21,"5/21/2018","aDipteran","Small",54,5,2018,21
"19792","3",2018-05-21,"5/21/2018","aDipteran","Small",56,5,2018,21
"19793","4",2018-05-21,"5/21/2018","aDipteran","Small",56,5,2018,21
"19794","6",2018-05-21,"5/21/2018","aDipteran","Small",0,5,2018,21
"19795","9",2018-05-21,"5/21/2018","aDipteran","Small",7,5,2018,21
"19796","9",2018-05-21,"5/21/2018","aDipteran","Small",7,5,2018,21
"19797","1",2018-05-21,"5/21/2018","aDipteran","Small",0,5,2018,21
"19798","2",2018-05-21,"5/21/2018","aDipteran","Small",86,5,2018,21
"19799","3",2018-05-21,"5/21/2018","aDipteran","Small",57,5,2018,21
"19800","4",2018-05-21,"5/21/2018","aDipteran","Small",57,5,2018,21
"19801","6",2018-05-21,"5/21/2018","aDipteran","Small",73,5,2018,21
"19802","9",2018-05-21,"5/21/2018","aDipteran","Small",67,5,2018,21
"19803","9",2018-05-21,"5/21/2018","aDipteran","Small",67,5,2018,21
"19804","1",2018-05-21,"5/21/2018","aDipteran","Small",0,5,2018,21
"19805","2",2018-05-21,"5/21/2018","aDipteran","Small",32,5,2018,21
"19806","3",2018-05-21,"5/21/2018","aDipteran","Small",54,5,2018,21
"19807","4",2018-05-21,"5/21/2018","aDipteran","Small",54,5,2018,21
"19808","6",2018-05-21,"5/21/2018","aDipteran","Small",32,5,2018,21
"19809","9",2018-05-21,"5/21/2018","aDipteran","Small",29,5,2018,21
"19810","9",2018-05-21,"5/21/2018","aDipteran","Small",29,5,2018,21
"19811","1",2018-05-21,"5/21/2018","aDipteran","Small",30,5,2018,21
"19812","2",2018-05-21,"5/21/2018","aDipteran","Small",74,5,2018,21
"19813","3",2018-05-21,"5/21/2018","aDipteran","Small",39,5,2018,21
"19814","4",2018-05-21,"5/21/2018","aDipteran","Small",39,5,2018,21
"19815","6",2018-05-21,"5/21/2018","aDipteran","Small",30,5,2018,21
"19816","9",2018-05-21,"5/21/2018","aDipteran","Small",17,5,2018,21
"19817","9",2018-05-21,"5/21/2018","aDipteran","Small",17,5,2018,21
"19818","1",2018-05-21,"5/21/2018","aDipteran","Small",34,5,2018,21
"19819","2",2018-05-21,"5/21/2018","aDipteran","Small",45,5,2018,21
"19820","3",2018-05-21,"5/21/2018","aDipteran","Small",58,5,2018,21
"19821","4",2018-05-21,"5/21/2018","aDipteran","Small",58,5,2018,21
"19822","6",2018-05-21,"5/21/2018","aDipteran","Small",64,5,2018,21
"19823","9",2018-05-21,"5/21/2018","aDipteran","Small",7,5,2018,21
"19824","9",2018-05-21,"5/21/2018","aDipteran","Small",7,5,2018,21
"19825","1",2018-05-29,"5/29/2018","aDipteran","Small",0,5,2018,22
"19826","2",2018-05-29,"5/29/2018","aDipteran","Small",112,5,2018,22
"19827","3",2018-05-29,"5/29/2018","aDipteran","Small",100,5,2018,22
"19828","4",2018-05-29,"5/29/2018","aDipteran","Small",100,5,2018,22
"19829","6",2018-05-29,"5/29/2018","aDipteran","Small",56,5,2018,22
"19830","9",2018-05-29,"5/29/2018","aDipteran","Small",21,5,2018,22
"19831","9",2018-05-29,"5/29/2018","aDipteran","Small",21,5,2018,22
"19832","1",2018-05-29,"5/29/2018","aDipteran","Small",0,5,2018,22
"19833","2",2018-05-29,"5/29/2018","aDipteran","Small",143,5,2018,22
"19834","3",2018-05-29,"5/29/2018","aDipteran","Small",106,5,2018,22
"19835","4",2018-05-29,"5/29/2018","aDipteran","Small",106,5,2018,22
"19836","6",2018-05-29,"5/29/2018","aDipteran","Small",74,5,2018,22
"19837","9",2018-05-29,"5/29/2018","aDipteran","Small",8,5,2018,22
"19838","9",2018-05-29,"5/29/2018","aDipteran","Small",8,5,2018,22
"19839","1",2018-05-29,"5/29/2018","aDipteran","Small",0,5,2018,22
"19840","2",2018-05-29,"5/29/2018","aDipteran","Small",107,5,2018,22
"19841","3",2018-05-29,"5/29/2018","aDipteran","Small",75,5,2018,22
"19842","4",2018-05-29,"5/29/2018","aDipteran","Small",75,5,2018,22
"19843","6",2018-05-29,"5/29/2018","aDipteran","Small",30,5,2018,22
"19844","9",2018-05-29,"5/29/2018","aDipteran","Small",19,5,2018,22
"19845","9",2018-05-29,"5/29/2018","aDipteran","Small",19,5,2018,22
"19846","1",2018-05-29,"5/29/2018","aDipteran","Small",25,5,2018,22
"19847","2",2018-05-29,"5/29/2018","aDipteran","Small",83,5,2018,22
"19848","3",2018-05-29,"5/29/2018","aDipteran","Small",209,5,2018,22
"19849","4",2018-05-29,"5/29/2018","aDipteran","Small",209,5,2018,22
"19850","6",2018-05-29,"5/29/2018","aDipteran","Small",35,5,2018,22
"19851","9",2018-05-29,"5/29/2018","aDipteran","Small",10,5,2018,22
"19852","9",2018-05-29,"5/29/2018","aDipteran","Small",10,5,2018,22
"19853","1",2018-05-29,"5/29/2018","aDipteran","Small",70,5,2018,22
"19854","2",2018-05-29,"5/29/2018","aDipteran","Small",36,5,2018,22
"19855","3",2018-05-29,"5/29/2018","aDipteran","Small",49,5,2018,22
"19856","4",2018-05-29,"5/29/2018","aDipteran","Small",49,5,2018,22
"19857","6",2018-05-29,"5/29/2018","aDipteran","Small",65,5,2018,22
"19858","9",2018-05-29,"5/29/2018","aDipteran","Small",51,5,2018,22
"19859","9",2018-05-29,"5/29/2018","aDipteran","Small",51,5,2018,22
"19860","1",2018-05-29,"5/29/2018","aDipteran","Small",44,5,2018,22
"19861","2",2018-05-29,"5/29/2018","aDipteran","Small",49,5,2018,22
"19862","3",2018-05-29,"5/29/2018","aDipteran","Small",80,5,2018,22
"19863","4",2018-05-29,"5/29/2018","aDipteran","Small",80,5,2018,22
"19864","6",2018-05-29,"5/29/2018","aDipteran","Small",30,5,2018,22
"19865","9",2018-05-29,"5/29/2018","aDipteran","Small",13,5,2018,22
"19866","9",2018-05-29,"5/29/2018","aDipteran","Small",13,5,2018,22
"19867","1",2018-05-29,"5/29/2018","aDipteran","Small",0,5,2018,22
"19868","2",2018-05-29,"5/29/2018","aDipteran","Small",83,5,2018,22
"19869","3",2018-05-29,"5/29/2018","aDipteran","Small",182,5,2018,22
"19870","4",2018-05-29,"5/29/2018","aDipteran","Small",182,5,2018,22
"19871","6",2018-05-29,"5/29/2018","aDipteran","Small",76,5,2018,22
"19872","9",2018-05-29,"5/29/2018","aDipteran","Small",35,5,2018,22
"19873","9",2018-05-29,"5/29/2018","aDipteran","Small",35,5,2018,22
"19874","1",2018-05-29,"5/29/2018","aDipteran","Small",0,5,2018,22
"19875","2",2018-05-29,"5/29/2018","aDipteran","Small",112,5,2018,22
"19876","3",2018-05-29,"5/29/2018","aDipteran","Small",97,5,2018,22
"19877","4",2018-05-29,"5/29/2018","aDipteran","Small",97,5,2018,22
"19878","6",2018-05-29,"5/29/2018","aDipteran","Small",20,5,2018,22
"19879","9",2018-05-29,"5/29/2018","aDipteran","Small",11,5,2018,22
"19880","9",2018-05-29,"5/29/2018","aDipteran","Small",11,5,2018,22
"19881","1",2018-05-29,"5/29/2018","aDipteran","Small",41,5,2018,22
"19882","2",2018-05-29,"5/29/2018","aDipteran","Small",101,5,2018,22
"19883","3",2018-05-29,"5/29/2018","aDipteran","Small",49,5,2018,22
"19884","4",2018-05-29,"5/29/2018","aDipteran","Small",49,5,2018,22
"19885","6",2018-05-29,"5/29/2018","aDipteran","Small",57,5,2018,22
"19886","9",2018-05-29,"5/29/2018","aDipteran","Small",47,5,2018,22
"19887","9",2018-05-29,"5/29/2018","aDipteran","Small",47,5,2018,22
"19888","1",2018-05-29,"5/29/2018","aDipteran","Small",0,5,2018,22
"19889","2",2018-05-29,"5/29/2018","aDipteran","Small",0,5,2018,22
"19890","3",2018-05-29,"5/29/2018","aDipteran","Small",112,5,2018,22
"19891","4",2018-05-29,"5/29/2018","aDipteran","Small",112,5,2018,22
"19892","6",2018-05-29,"5/29/2018","aDipteran","Small",22,5,2018,22
"19893","9",2018-05-29,"5/29/2018","aDipteran","Small",10,5,2018,22
"19894","9",2018-05-29,"5/29/2018","aDipteran","Small",10,5,2018,22
"19895","1",2018-06-04,"6/4/2018","aDipteran","Small",0,6,2018,23
"19896","2",2018-06-04,"6/4/2018","aDipteran","Small",26,6,2018,23
