"Watershed","date","invert","Sample","size","count_zero","month","year"
"4",2018-07-23,"Mayfly","6","Large",0,7,2018
"4",2018-07-23,"Mayfly","7","Large",0,7,2018
"4",2018-07-23,"Mayfly","8","Large",0,7,2018
"4",2018-07-23,"Mayfly","9","Large",0,7,2018
"4",2018-07-23,"Mayfly","10","Large",0,7,2018
"4",2018-07-30,"Mayfly","1","Large",0,7,2018
"4",2018-07-30,"Mayfly","2","Large",0,7,2018
"4",2018-07-30,"Mayfly","3","Large",0,7,2018
"4",2018-07-30,"Mayfly","4","Large",0,7,2018
"4",2018-07-30,"Mayfly","5","Large",0,7,2018
"4",2018-07-30,"Mayfly","6","Large",0,7,2018
"4",2018-07-30,"Mayfly","7","Large",0,7,2018
"4",2018-07-30,"Mayfly","8","Large",0,7,2018
"4",2018-07-30,"Mayfly","9","Large",0,7,2018
"4",2018-07-30,"Mayfly","10","Large",0,7,2018
"4",2018-08-06,"Mayfly","1","Large",0,8,2018
"4",2018-08-06,"Mayfly","2","Large",0,8,2018
"4",2018-08-06,"Mayfly","3","Large",0,8,2018
"4",2018-08-06,"Mayfly","4","Large",0,8,2018
"4",2018-08-06,"Mayfly","5","Large",0,8,2018
"4",2018-08-06,"Mayfly","6","Large",0,8,2018
"4",2018-08-06,"Mayfly","7","Large",0,8,2018
"4",2018-08-06,"Mayfly","8","Large",0,8,2018
"4",2018-08-06,"Mayfly","9","Large",0,8,2018
"4",2018-08-06,"Mayfly","10","Large",0,8,2018
"4",2018-08-13,"Mayfly","1","Large",0,8,2018
"4",2018-08-13,"Mayfly","2","Large",0,8,2018
"4",2018-08-13,"Mayfly","3","Large",0,8,2018
"4",2018-08-13,"Mayfly","4","Large",0,8,2018
"4",2018-08-13,"Mayfly","5","Large",0,8,2018
"4",2018-08-13,"Mayfly","6","Large",0,8,2018
"4",2018-08-13,"Mayfly","7","Large",0,8,2018
"4",2018-08-13,"Mayfly","8","Large",0,8,2018
"4",2018-08-13,"Mayfly","9","Large",0,8,2018
"4",2018-08-13,"Mayfly","10","Large",0,8,2018
"4",2018-08-20,"Mayfly","1","Large",0,8,2018
"4",2018-08-20,"Mayfly","2","Large",0,8,2018
"4",2018-08-20,"Mayfly","3","Large",0,8,2018
"4",2018-08-20,"Mayfly","4","Large",0,8,2018
"4",2018-08-20,"Mayfly","5","Large",0,8,2018
"4",2018-08-20,"Mayfly","6","Large",0,8,2018
"4",2018-08-20,"Mayfly","7","Large",0,8,2018
"4",2018-08-20,"Mayfly","8","Large",0,8,2018
"4",2018-08-20,"Mayfly","9","Large",0,8,2018
"4",2018-08-20,"Mayfly","10","Large",0,8,2018
"4",2018-08-27,"Mayfly","1","Large",0,8,2018
"4",2018-08-27,"Mayfly","2","Large",0,8,2018
"4",2018-08-27,"Mayfly","3","Large",0,8,2018
"4",2018-08-27,"Mayfly","4","Large",0,8,2018
"4",2018-08-27,"Mayfly","5","Large",0,8,2018
"4",2018-08-27,"Mayfly","6","Large",0,8,2018
"4",2018-08-27,"Mayfly","7","Large",0,8,2018
"4",2018-08-27,"Mayfly","8","Large",0,8,2018
"4",2018-08-27,"Mayfly","9","Large",0,8,2018
"4",2018-08-27,"Mayfly","10","Large",0,8,2018
"4",2018-09-04,"Mayfly","1","Large",0,9,2018
"4",2018-09-04,"Mayfly","2","Large",0,9,2018
"4",2018-09-04,"Mayfly","3","Large",0,9,2018
"4",2018-09-04,"Mayfly","4","Large",0,9,2018
"4",2018-09-04,"Mayfly","5","Large",0,9,2018
"4",2018-09-04,"Mayfly","6","Large",0,9,2018
"4",2018-09-04,"Mayfly","7","Large",0,9,2018
"4",2018-09-04,"Mayfly","8","Large",0,9,2018
"4",2018-09-04,"Mayfly","9","Large",0,9,2018
"4",2018-09-04,"Mayfly","10","Large",0,9,2018
"4",2018-09-10,"Mayfly","1","Large",0,9,2018
"4",2018-09-10,"Mayfly","2","Large",0,9,2018
"4",2018-09-10,"Mayfly","3","Large",0,9,2018
"4",2018-09-10,"Mayfly","4","Large",0,9,2018
"4",2018-09-10,"Mayfly","5","Large",0,9,2018
"4",2018-09-10,"Mayfly","6","Large",0,9,2018
"4",2018-09-10,"Mayfly","7","Large",0,9,2018
"4",2018-09-10,"Mayfly","8","Large",0,9,2018
"4",2018-09-10,"Mayfly","9","Large",0,9,2018
"4",2018-09-10,"Mayfly","10","Large",0,9,2018
"4",2018-09-17,"Mayfly","1","Large",0,9,2018
"4",2018-09-17,"Mayfly","2","Large",0,9,2018
"4",2018-09-17,"Mayfly","3","Large",0,9,2018
"4",2018-09-17,"Mayfly","4","Large",0,9,2018
"4",2018-09-17,"Mayfly","5","Large",0,9,2018
"4",2018-09-17,"Mayfly","6","Large",0,9,2018
"4",2018-09-17,"Mayfly","7","Large",0,9,2018
"4",2018-09-17,"Mayfly","8","Large",0,9,2018
"4",2018-09-17,"Mayfly","9","Large",0,9,2018
"4",2018-09-17,"Mayfly","10","Large",0,9,2018
"4",2018-09-24,"Mayfly","1","Large",0,9,2018
"4",2018-09-24,"Mayfly","2","Large",0,9,2018
"4",2018-09-24,"Mayfly","3","Large",0,9,2018
"4",2018-09-24,"Mayfly","4","Large",0,9,2018
"4",2018-09-24,"Mayfly","5","Large",0,9,2018
"4",2018-09-24,"Mayfly","6","Large",0,9,2018
"4",2018-09-24,"Mayfly","7","Large",0,9,2018
"4",2018-09-24,"Mayfly","8","Large",0,9,2018
"4",2018-09-24,"Mayfly","9","Large",0,9,2018
"4",2018-09-24,"Mayfly","10","Large",0,9,2018
"4",2018-10-01,"Mayfly","1","Large",0,10,2018
"4",2018-10-01,"Mayfly","2","Large",0,10,2018
"4",2018-10-01,"Mayfly","3","Large",0,10,2018
"4",2018-10-01,"Mayfly","4","Large",0,10,2018
"4",2018-10-01,"Mayfly","5","Large",0,10,2018
"4",2018-10-01,"Mayfly","6","Large",0,10,2018
"4",2018-10-01,"Mayfly","7","Large",0,10,2018
"4",2018-10-01,"Mayfly","8","Large",0,10,2018
"4",2018-10-01,"Mayfly","9","Large",0,10,2018
"4",2018-10-01,"Mayfly","10","Large",0,10,2018
"4",2018-10-08,"Mayfly","1","Large",0,10,2018
"4",2018-10-08,"Mayfly","2","Large",0,10,2018
"4",2018-10-08,"Mayfly","3","Large",0,10,2018
"4",2018-10-08,"Mayfly","4","Large",0,10,2018
"4",2018-10-08,"Mayfly","5","Large",0,10,2018
"4",2018-10-08,"Mayfly","6","Large",0,10,2018
"4",2018-10-08,"Mayfly","7","Large",0,10,2018
"4",2018-10-08,"Mayfly","8","Large",0,10,2018
"4",2018-10-08,"Mayfly","9","Large",0,10,2018
"4",2018-10-08,"Mayfly","10","Large",0,10,2018
"4",2018-10-15,"Mayfly","1","Large",0,10,2018
"4",2018-10-15,"Mayfly","2","Large",0,10,2018
"4",2018-10-15,"Mayfly","3","Large",0,10,2018
"4",2018-10-15,"Mayfly","4","Large",0,10,2018
"4",2018-10-15,"Mayfly","5","Large",0,10,2018
"4",2018-10-15,"Mayfly","6","Large",0,10,2018
"4",2018-10-15,"Mayfly","7","Large",0,10,2018
"4",2018-10-15,"Mayfly","8","Large",0,10,2018
"4",2018-10-15,"Mayfly","9","Large",0,10,2018
"4",2018-10-15,"Mayfly","10","Large",0,10,2018
"4",2018-10-22,"Mayfly","1","Large",0,10,2018
"4",2018-10-22,"Mayfly","2","Large",0,10,2018
"4",2018-10-22,"Mayfly","3","Large",0,10,2018
"4",2018-10-22,"Mayfly","4","Large",0,10,2018
"4",2018-10-22,"Mayfly","5","Large",0,10,2018
"4",2018-10-22,"Mayfly","6","Large",0,10,2018
"4",2018-10-22,"Mayfly","7","Large",0,10,2018
"4",2018-10-22,"Mayfly","8","Large",0,10,2018
"4",2018-10-22,"Mayfly","9","Large",0,10,2018
"4",2018-10-22,"Mayfly","10","Large",0,10,2018
"4",2018-10-29,"Mayfly","1","Large",0,10,2018
"4",2018-10-29,"Mayfly","2","Large",0,10,2018
"4",2018-10-29,"Mayfly","3","Large",0,10,2018
"4",2018-10-29,"Mayfly","4","Large",0,10,2018
"4",2018-10-29,"Mayfly","5","Large",0,10,2018
"4",2018-10-29,"Mayfly","6","Large",0,10,2018
"4",2018-10-29,"Mayfly","7","Large",0,10,2018
"4",2018-10-29,"Mayfly","8","Large",0,10,2018
"4",2018-10-29,"Mayfly","9","Large",0,10,2018
"4",2018-10-29,"Mayfly","10","Large",0,10,2018
"4",2018-11-05,"Mayfly","1","Large",0,11,2018
"4",2018-11-05,"Mayfly","2","Large",0,11,2018
"4",2018-11-05,"Mayfly","3","Large",0,11,2018
"4",2018-11-05,"Mayfly","4","Large",0,11,2018
"4",2018-11-05,"Mayfly","5","Large",0,11,2018
"4",2018-11-05,"Mayfly","6","Large",0,11,2018
"4",2018-11-05,"Mayfly","7","Large",0,11,2018
"4",2018-11-05,"Mayfly","8","Large",0,11,2018
"4",2018-11-05,"Mayfly","9","Large",0,11,2018
"4",2018-11-05,"Mayfly","10","Large",0,11,2018
"4",2018-11-12,"Mayfly","1","Large",0,11,2018
"4",2018-11-12,"Mayfly","2","Large",0,11,2018
"4",2018-11-12,"Mayfly","3","Large",0,11,2018
"4",2018-11-12,"Mayfly","4","Large",0,11,2018
"4",2018-11-12,"Mayfly","5","Large",0,11,2018
"4",2018-11-12,"Mayfly","6","Large",0,11,2018
"4",2018-11-12,"Mayfly","7","Large",0,11,2018
"4",2018-11-12,"Mayfly","8","Large",0,11,2018
"4",2018-11-12,"Mayfly","9","Large",0,11,2018
"4",2018-11-12,"Mayfly","10","Large",0,11,2018
"4",2019-06-17,"Mayfly","ST190451","Large",0,6,2019
"4",2019-06-17,"Mayfly","ST190451","Large",0,6,2019
"4",2019-06-17,"Mayfly","ST190452","Large",0,6,2019
"4",2019-06-17,"Mayfly","ST190452","Large",0,6,2019
"4",2019-06-17,"Mayfly","ST190453","Large",0,6,2019
"4",2019-06-17,"Mayfly","ST190453","Large",0,6,2019
"4",2019-06-17,"Mayfly","ST190454","Large",0,6,2019
"4",2019-06-17,"Mayfly","ST190454","Large",0,6,2019
"4",2019-06-17,"Mayfly","ST190455","Large",0,6,2019
"4",2019-06-17,"Mayfly","ST190455","Large",0,6,2019
"4",2019-06-24,"Mayfly","ST190491","Large",0,6,2019
"4",2019-06-24,"Mayfly","ST190491","Large",0,6,2019
"4",2019-06-24,"Mayfly","ST190492","Large",0,6,2019
"4",2019-06-24,"Mayfly","ST190492","Large",0,6,2019
"4",2019-06-24,"Mayfly","ST190493","Large",0,6,2019
"4",2019-06-24,"Mayfly","ST190493","Large",0,6,2019
"4",2019-06-24,"Mayfly","ST190494","Large",0,6,2019
"4",2019-06-24,"Mayfly","ST190494","Large",0,6,2019
"4",2019-06-24,"Mayfly","ST190495","Large",0,6,2019
"4",2019-06-24,"Mayfly","ST190495","Large",0,6,2019
"4",2019-07-01,"Mayfly","ST190531","Large",0,7,2019
"4",2019-07-01,"Mayfly","ST190531","Large",0,7,2019
"4",2019-07-01,"Mayfly","ST190532","Large",0,7,2019
"4",2019-07-01,"Mayfly","ST190532","Large",0,7,2019
"4",2019-07-01,"Mayfly","ST190533","Large",0,7,2019
"4",2019-07-01,"Mayfly","ST190533","Large",0,7,2019
"4",2019-07-01,"Mayfly","ST190534","Large",0,7,2019
"4",2019-07-01,"Mayfly","ST190534","Large",2,7,2019
"4",2019-07-01,"Mayfly","ST190535","Large",0,7,2019
"4",2019-07-01,"Mayfly","ST190535","Large",0,7,2019
"4",2019-07-08,"Mayfly","ST190571","Large",0,7,2019
"4",2019-07-08,"Mayfly","ST190571","Large",0,7,2019
"4",2019-07-08,"Mayfly","ST190572","Large",0,7,2019
"4",2019-07-08,"Mayfly","ST190572","Large",0,7,2019
"4",2019-07-08,"Mayfly","ST190573","Large",0,7,2019
"4",2019-07-08,"Mayfly","ST190573","Large",0,7,2019
"4",2019-07-08,"Mayfly","ST190574","Large",0,7,2019
"4",2019-07-08,"Mayfly","ST190574","Large",0,7,2019
"4",2019-07-08,"Mayfly","ST190575","Large",0,7,2019
"4",2019-07-08,"Mayfly","ST190575","Large",0,7,2019
"4",2019-07-15,"Mayfly","ST190611","Large",0,7,2019
"4",2019-07-15,"Mayfly","ST190611","Large",0,7,2019
"4",2019-07-15,"Mayfly","ST190612","Large",0,7,2019
"4",2019-07-15,"Mayfly","ST190612","Large",0,7,2019
"4",2019-07-15,"Mayfly","ST190613","Large",0,7,2019
"4",2019-07-15,"Mayfly","ST190613","Large",0,7,2019
"4",2019-07-15,"Mayfly","ST190614","Large",0,7,2019
"4",2019-07-15,"Mayfly","ST190614","Large",0,7,2019
"4",2019-07-15,"Mayfly","ST190615","Large",0,7,2019
"4",2019-07-15,"Mayfly","ST190615","Large",0,7,2019
"4",2019-07-22,"Mayfly","ST190651","Large",0,7,2019
"4",2019-07-22,"Mayfly","ST190651","Large",0,7,2019
"4",2019-07-22,"Mayfly","ST190652","Large",0,7,2019
"4",2019-07-22,"Mayfly","ST190652","Large",0,7,2019
"4",2019-07-22,"Mayfly","ST190653","Large",0,7,2019
"4",2019-07-22,"Mayfly","ST190653","Large",0,7,2019
"4",2019-07-22,"Mayfly","ST190654","Large",0,7,2019
"4",2019-07-22,"Mayfly","ST190654","Large",0,7,2019
"4",2019-07-22,"Mayfly","ST190655","Large",0,7,2019
"4",2019-07-22,"Mayfly","ST190655","Large",0,7,2019
"4",2019-07-29,"Mayfly","ST190691","Large",0,7,2019
"4",2019-07-29,"Mayfly","ST190691","Large",0,7,2019
"4",2019-07-29,"Mayfly","ST190692","Large",0,7,2019
"4",2019-07-29,"Mayfly","ST190692","Large",0,7,2019
"4",2019-07-29,"Mayfly","ST190693","Large",0,7,2019
"4",2019-07-29,"Mayfly","ST190693","Large",0,7,2019
"4",2019-07-29,"Mayfly","ST190694","Large",0,7,2019
"4",2019-07-29,"Mayfly","ST190694","Large",0,7,2019
"4",2019-07-29,"Mayfly","ST190695","Large",0,7,2019
"4",2019-07-29,"Mayfly","ST190695","Large",0,7,2019
"4",2019-08-05,"Mayfly","ST190731","Large",0,8,2019
"4",2019-08-05,"Mayfly","ST190731","Large",0,8,2019
"4",2019-08-05,"Mayfly","ST190732","Large",0,8,2019
"4",2019-08-05,"Mayfly","ST190732","Large",0,8,2019
"4",2019-08-05,"Mayfly","ST190733","Large",0,8,2019
"4",2019-08-05,"Mayfly","ST190733","Large",0,8,2019
"4",2019-08-05,"Mayfly","ST190734","Large",0,8,2019
"4",2019-08-05,"Mayfly","ST190734","Large",0,8,2019
"4",2019-08-05,"Mayfly","ST190735","Large",0,8,2019
"4",2019-08-05,"Mayfly","ST190735","Large",0,8,2019
"4",2019-08-12,"Mayfly","ST190771","Large",0,8,2019
"4",2019-08-12,"Mayfly","ST190771","Large",0,8,2019
"4",2019-08-12,"Mayfly","ST190772","Large",0,8,2019
"4",2019-08-12,"Mayfly","ST190772","Large",0,8,2019
"4",2019-08-12,"Mayfly","ST190773","Large",0,8,2019
"4",2019-08-12,"Mayfly","ST190773","Large",0,8,2019
"4",2019-08-12,"Mayfly","ST190774","Large",0,8,2019
"4",2019-08-12,"Mayfly","ST190774","Large",0,8,2019
"4",2019-08-12,"Mayfly","ST190775","Large",0,8,2019
"4",2019-08-12,"Mayfly","ST190775","Large",0,8,2019
"4",2019-08-19,"Mayfly","ST190811","Large",0,8,2019
"4",2019-08-19,"Mayfly","ST190811","Large",0,8,2019
"4",2019-08-19,"Mayfly","ST190812","Large",0,8,2019
"4",2019-08-19,"Mayfly","ST190812","Large",0,8,2019
"4",2019-08-19,"Mayfly","ST190813","Large",0,8,2019
"4",2019-08-19,"Mayfly","ST190813","Large",0,8,2019
"4",2019-08-19,"Mayfly","ST190814","Large",0,8,2019
"4",2019-08-19,"Mayfly","ST190814","Large",0,8,2019
"4",2019-08-19,"Mayfly","ST190815","Large",0,8,2019
"4",2019-08-19,"Mayfly","ST190815","Large",0,8,2019
"4",2019-08-26,"Mayfly","ST190851","Large",0,8,2019
"4",2019-08-26,"Mayfly","ST190851","Large",0,8,2019
"4",2019-08-26,"Mayfly","ST190852","Large",0,8,2019
"4",2019-08-26,"Mayfly","ST190852","Large",0,8,2019
"4",2019-08-26,"Mayfly","ST190853","Large",0,8,2019
"4",2019-08-26,"Mayfly","ST190853","Large",0,8,2019
"4",2019-08-26,"Mayfly","ST190854","Large",1,8,2019
"4",2019-08-26,"Mayfly","ST190854","Large",0,8,2019
"4",2019-08-26,"Mayfly","ST190855","Large",0,8,2019
"4",2019-08-26,"Mayfly","ST190855","Large",0,8,2019
"4",2019-06-02,"Mayfly","ST190376","Large",0,6,2019
"4",2019-06-02,"Mayfly","ST190376","Large",0,6,2019
"4",2019-06-02,"Mayfly","ST190377","Large",0,6,2019
"4",2019-06-02,"Mayfly","ST190377","Large",0,6,2019
"4",2019-06-02,"Mayfly","ST190378","Large",0,6,2019
"4",2019-06-02,"Mayfly","ST190378","Large",0,6,2019
"4",2019-06-02,"Mayfly","ST190379","Large",0,6,2019
"4",2019-06-02,"Mayfly","ST190379","Large",0,6,2019
"4",2019-06-02,"Mayfly","ST190380","Large",0,6,2019
"4",2019-06-02,"Mayfly","ST190380","Large",0,6,2019
"4",2019-06-10,"Mayfly","ST190416","Large",0,6,2019
"4",2019-06-10,"Mayfly","ST190416","Large",0,6,2019
"4",2019-06-10,"Mayfly","ST190417","Large",0,6,2019
"4",2019-06-10,"Mayfly","ST190417","Large",0,6,2019
"4",2019-06-10,"Mayfly","ST190418","Large",0,6,2019
"4",2019-06-10,"Mayfly","ST190418","Large",0,6,2019
"4",2019-06-10,"Mayfly","ST190419","Large",0,6,2019
"4",2019-06-10,"Mayfly","ST190419","Large",0,6,2019
"4",2019-06-10,"Mayfly","ST190420","Large",0,6,2019
"4",2019-06-10,"Mayfly","ST190420","Large",0,6,2019
"4",2019-05-06,"Mayfly","ST190216","Large",0,5,2019
"4",2019-05-06,"Mayfly","ST190216","Large",0,5,2019
"4",2019-05-06,"Mayfly","ST190217","Large",0,5,2019
"4",2019-05-06,"Mayfly","ST190217","Large",0,5,2019
"4",2019-05-06,"Mayfly","ST190218","Large",0,5,2019
"4",2019-05-06,"Mayfly","ST190218","Large",0,5,2019
"4",2019-05-06,"Mayfly","ST190219","Large",0,5,2019
"4",2019-05-06,"Mayfly","ST190219","Large",0,5,2019
"4",2019-05-06,"Mayfly","ST190220","Large",0,5,2019
"4",2019-05-06,"Mayfly","ST190220","Large",0,5,2019
"4",2019-05-13,"Mayfly","ST190256","Large",0,5,2019
"4",2019-05-13,"Mayfly","ST190256","Large",0,5,2019
"4",2019-05-13,"Mayfly","ST190257","Large",0,5,2019
"4",2019-05-13,"Mayfly","ST190257","Large",0,5,2019
"4",2019-05-13,"Mayfly","ST190258","Large",0,5,2019
"4",2019-05-13,"Mayfly","ST190258","Large",0,5,2019
"4",2019-05-13,"Mayfly","ST190259","Large",0,5,2019
"4",2019-05-13,"Mayfly","ST190259","Large",0,5,2019
"4",2019-05-13,"Mayfly","ST190260","Large",0,5,2019
"4",2019-05-13,"Mayfly","ST190260","Large",0,5,2019
"4",2019-05-20,"Mayfly","ST190296","Large",0,5,2019
"4",2019-05-20,"Mayfly","ST190296","Large",0,5,2019
"4",2019-05-20,"Mayfly","ST190297","Large",0,5,2019
"4",2019-05-20,"Mayfly","ST190297","Large",0,5,2019
"4",2019-05-20,"Mayfly","ST190298","Large",0,5,2019
"4",2019-05-20,"Mayfly","ST190298","Large",0,5,2019
"4",2019-05-20,"Mayfly","ST190299","Large",0,5,2019
"4",2019-05-20,"Mayfly","ST190299","Large",0,5,2019
"4",2019-05-20,"Mayfly","ST190300","Large",0,5,2019
"4",2019-05-20,"Mayfly","ST190300","Large",0,5,2019
"4",2019-05-28,"Mayfly","ST190336","Large",0,5,2019
"4",2019-05-28,"Mayfly","ST190336","Large",0,5,2019
"4",2019-05-28,"Mayfly","ST190337","Large",0,5,2019
"4",2019-05-28,"Mayfly","ST190337","Large",0,5,2019
"4",2019-05-28,"Mayfly","ST190338","Large",0,5,2019
"4",2019-05-28,"Mayfly","ST190338","Large",0,5,2019
"4",2019-05-28,"Mayfly","ST190339","Large",0,5,2019
"4",2019-05-28,"Mayfly","ST190339","Large",0,5,2019
"4",2019-05-28,"Mayfly","ST190340","Large",0,5,2019
"4",2019-05-28,"Mayfly","ST190340","Large",0,5,2019
"4",2019-04-15,"Mayfly","ST190096","Large",0,4,2019
"4",2019-04-15,"Mayfly","ST190096","Large",0,4,2019
"4",2019-06-17,"Mayfly","ST190456","Large",1,6,2019
"4",2019-06-17,"Mayfly","ST190456","Large",0,6,2019
"4",2019-06-17,"Mayfly","ST190457","Large",0,6,2019
"4",2019-06-17,"Mayfly","ST190457","Large",0,6,2019
"4",2019-06-17,"Mayfly","ST190458","Large",0,6,2019
"4",2019-06-17,"Mayfly","ST190458","Large",0,6,2019
"4",2019-06-17,"Mayfly","ST190459","Large",1,6,2019
"4",2019-06-17,"Mayfly","ST190459","Large",0,6,2019
"4",2019-06-17,"Mayfly","ST190460","Large",0,6,2019
"4",2019-06-17,"Mayfly","ST190460","Large",0,6,2019
"4",2019-06-24,"Mayfly","ST190496","Large",0,6,2019
"4",2019-06-24,"Mayfly","ST190496","Large",0,6,2019
"4",2019-06-24,"Mayfly","ST190497","Large",1,6,2019
"4",2019-06-24,"Mayfly","ST190497","Large",0,6,2019
"4",2019-06-24,"Mayfly","ST190498","Large",0,6,2019
"4",2019-06-24,"Mayfly","ST190498","Large",0,6,2019
"4",2019-06-24,"Mayfly","ST190499","Large",0,6,2019
"4",2019-06-24,"Mayfly","ST190499","Large",0,6,2019
"4",2019-06-24,"Mayfly","ST190500","Large",0,6,2019
"4",2019-06-24,"Mayfly","ST190500","Large",0,6,2019
"4",2019-07-01,"Mayfly","ST190536","Large",0,7,2019
"4",2019-07-01,"Mayfly","ST190536","Large",0,7,2019
"4",2019-07-01,"Mayfly","ST190537","Large",0,7,2019
"4",2019-07-01,"Mayfly","ST190537","Large",0,7,2019
"4",2019-07-01,"Mayfly","ST190538","Large",0,7,2019
"4",2019-07-01,"Mayfly","ST190538","Large",0,7,2019
"4",2019-07-01,"Mayfly","ST190539","Large",1,7,2019
"4",2019-07-01,"Mayfly","ST190539","Large",0,7,2019
"4",2019-07-01,"Mayfly","ST190540","Large",0,7,2019
"4",2019-07-01,"Mayfly","ST190540","Large",0,7,2019
"4",2019-07-08,"Mayfly","ST190576","Large",0,7,2019
"4",2019-07-08,"Mayfly","ST190576","Large",0,7,2019
"4",2019-07-08,"Mayfly","ST190577","Large",1,7,2019
"4",2019-07-08,"Mayfly","ST190577","Large",0,7,2019
"4",2019-07-08,"Mayfly","ST190578","Large",0,7,2019
"4",2019-07-08,"Mayfly","ST190578","Large",0,7,2019
"4",2019-07-08,"Mayfly","ST190579","Large",0,7,2019
"4",2019-07-08,"Mayfly","ST190579","Large",1,7,2019
"4",2019-07-08,"Mayfly","ST190580","Large",0,7,2019
"4",2019-07-08,"Mayfly","ST190580","Large",0,7,2019
"4",2019-07-15,"Mayfly","ST190616","Large",0,7,2019
"4",2019-07-15,"Mayfly","ST190616","Large",0,7,2019
"4",2019-07-15,"Mayfly","ST190617","Large",0,7,2019
"4",2019-07-15,"Mayfly","ST190617","Large",0,7,2019
"4",2019-07-15,"Mayfly","ST190618","Large",2,7,2019
"4",2019-07-15,"Mayfly","ST190618","Large",0,7,2019
"4",2019-07-15,"Mayfly","ST190619","Large",3,7,2019
"4",2019-07-15,"Mayfly","ST190619","Large",0,7,2019
"4",2019-07-15,"Mayfly","ST190620","Large",1,7,2019
"4",2019-07-15,"Mayfly","ST190620","Large",1,7,2019
"4",2019-07-22,"Mayfly","ST190656","Large",0,7,2019
"4",2019-07-22,"Mayfly","ST190656","Large",1,7,2019
"4",2019-07-22,"Mayfly","ST190657","Large",0,7,2019
"4",2019-07-22,"Mayfly","ST190657","Large",0,7,2019
"4",2019-07-22,"Mayfly","ST190658","Large",0,7,2019
"4",2019-07-22,"Mayfly","ST190658","Large",0,7,2019
"4",2019-07-22,"Mayfly","ST190659","Large",0,7,2019
"4",2019-07-22,"Mayfly","ST190659","Large",0,7,2019
"4",2019-07-22,"Mayfly","ST190660","Large",0,7,2019
"4",2019-07-22,"Mayfly","ST190660","Large",0,7,2019
"4",2019-07-29,"Mayfly","ST190696","Large",0,7,2019
"4",2019-07-29,"Mayfly","ST190696","Large",0,7,2019
"4",2019-07-29,"Mayfly","ST190697","Large",0,7,2019
"4",2019-07-29,"Mayfly","ST190697","Large",0,7,2019
"4",2019-07-29,"Mayfly","ST190698","Large",0,7,2019
"4",2019-07-29,"Mayfly","ST190698","Large",0,7,2019
"4",2019-07-29,"Mayfly","ST190699","Large",0,7,2019
"4",2019-07-29,"Mayfly","ST190699","Large",0,7,2019
"4",2019-07-29,"Mayfly","ST190700","Large",0,7,2019
"4",2019-07-29,"Mayfly","ST190700","Large",0,7,2019
"4",2018-05-14,"Stonefly","1","Large",0,5,2018
"4",2018-05-14,"Stonefly","2","Large",0,5,2018
"4",2018-05-14,"Stonefly","3","Large",0,5,2018
"4",2018-05-14,"Stonefly","4","Large",0,5,2018
"4",2018-05-14,"Stonefly","5","Large",0,5,2018
"4",2018-05-14,"Stonefly","6","Large",0,5,2018
"4",2018-05-14,"Stonefly","7","Large",0,5,2018
"4",2018-05-14,"Stonefly","8","Large",0,5,2018
"4",2018-05-14,"Stonefly","9","Large",0,5,2018
"4",2018-05-14,"Stonefly","10","Large",0,5,2018
"4",2018-05-21,"Stonefly","1","Large",0,5,2018
"4",2018-05-21,"Stonefly","2","Large",0,5,2018
"4",2018-05-21,"Stonefly","3","Large",1,5,2018
"4",2018-05-21,"Stonefly","4","Large",0,5,2018
"4",2018-05-21,"Stonefly","5","Large",0,5,2018
"4",2018-05-21,"Stonefly","6","Large",0,5,2018
"4",2018-05-21,"Stonefly","7","Large",0,5,2018
"4",2018-05-21,"Stonefly","8","Large",2,5,2018
"4",2018-05-21,"Stonefly","9","Large",0,5,2018
"4",2018-05-21,"Stonefly","10","Large",0,5,2018
"4",2018-05-29,"Stonefly","1","Large",0,5,2018
"4",2018-05-29,"Stonefly","2","Large",3,5,2018
"4",2018-05-29,"Stonefly","3","Large",2,5,2018
"4",2018-05-29,"Stonefly","4","Large",0,5,2018
"4",2018-05-29,"Stonefly","5","Large",1,5,2018
"4",2018-05-29,"Stonefly","6","Large",0,5,2018
"4",2018-05-29,"Stonefly","7","Large",4,5,2018
"4",2018-05-29,"Stonefly","8","Large",1,5,2018
"4",2018-05-29,"Stonefly","9","Large",0,5,2018
"4",2018-05-29,"Stonefly","10","Large",1,5,2018
"4",2018-06-04,"Stonefly","1","Large",0,6,2018
"4",2018-06-04,"Stonefly","2","Large",0,6,2018
"4",2018-06-04,"Stonefly","3","Large",0,6,2018
"4",2018-06-04,"Stonefly","4","Large",0,6,2018
"4",2018-06-04,"Stonefly","5","Large",0,6,2018
"4",2018-06-04,"Stonefly","6","Large",0,6,2018
"4",2018-06-04,"Stonefly","7","Large",0,6,2018
"4",2018-06-04,"Stonefly","8","Large",0,6,2018
"4",2018-06-04,"Stonefly","9","Large",0,6,2018
"4",2018-06-04,"Stonefly","10","Large",0,6,2018
"4",2018-06-11,"Stonefly","1","Large",0,6,2018
"4",2018-06-11,"Stonefly","2","Large",0,6,2018
"4",2018-06-11,"Stonefly","3","Large",0,6,2018
"4",2018-06-11,"Stonefly","4","Large",0,6,2018
"4",2018-06-11,"Stonefly","5","Large",0,6,2018
